,TN,FP,TP,FN
236,15393,253,156749,2538
237,114148,3636,12410,10881
238,19718,4758,148639,1818
239,7985,120,214581,4060
240,111662,2268,72206,10856
241,116992,2149,3609,74755
242,51568,242,118879,4244
243,110938,1776,82086,2192
244,49451,1567,135216,10758
245,98631,782,78228,9091
246,116159,5373,64843,10617
247,22870,476,145145,5929
248,55548,4064,118316,19064
249,175179,237,16906,4670
250,67087,556,121466,4292
251,7495,8685,173049,7763
252,49112,8068,128460,11352
253,10787,1226,129039,6692
254,74533,2990,90296,7627
255,40811,5576,83022,45524
256,36546,144,157145,3157
257,2947,18,164137,10396
258,21795,3381,163249,8567
259,46762,886,122719,26625
260,13696,278,138432,44073
261,40769,1084,131188,1892
262,35431,725,187775,7945
263,195377,7,0,1608
264,16464,149,178897,1482
265,7147,1457,169179,19209
266,23209,1090,157953,1402
267,66741,246,97757,10189
268,31821,5238,151422,8511
269,96417,24064,74568,2456
270,22514,1027,167588,3811
271,4381,1467,166557,989
272,11530,166,145805,16406
273,40917,6,151242,4827
274,4050,5,169225,1140
275,44253,477,148263,3999
276,27771,1830,139818,4488
277,49507,468,144602,2415
278,35403,976,128508,11585
279,145951,14709,67333,5422
280,82931,1288,67133,23581
281,26199,487,147247,1000
282,62975,1922,173944,2269
283,26097,332,143406,5098
284,39894,9452,135501,12145
285,75064,4041,100203,17684
286,58054,7945,108991,22002
287,52134,658,99471,6767
288,39576,1468,127529,6360
289,46658,1944,135214,13176
290,23470,2831,145837,2795
291,79555,5128,98993,10238
292,83119,24740,63353,4234
293,68959,5480,114176,8377
294,12873,159,180434,3526
295,25307,464,161178,10043
296,34974,774,158192,3052
297,10611,12153,142534,8609
298,152146,8,35576,75439
299,0,0,165149,9784
300,52818,11852,122758,9564
301,0,4466,212892,31447
302,21858,465,168625,6044
303,80119,41,101012,6586
304,37962,487,141722,16821
305,87951,9,79863,7110
306,86802,7,73010,37173
307,67632,1165,119285,8910
308,116185,3053,69907,7847
309,62974,1515,105367,5077
310,22286,5171,158281,11254
311,22493,3205,151158,20136
312,51490,1466,142765,1271
313,94683,756,94879,6674
314,111466,54,79014,4919
315,36860,2197,155972,1963
316,14611,669,149835,3662
317,39063,145,151431,6353
318,16170,89,191668,2403
319,15995,87,156914,1937
320,24234,1621,166074,5063
321,3289,116,191572,2015
322,62746,19071,92731,22444
323,13898,196,169306,1280
324,77103,981,115602,3306
325,21431,727,172612,2222
326,13310,3,164270,39929
327,61623,21843,90131,823
328,6455,1425,165732,1321
329,39727,252,142475,5304
330,7685,120,206839,1329
331,68452,387,103474,2620
332,93738,50,98736,4468
333,11537,1580,128310,26324
334,34276,607,137702,2348
335,119269,628,75491,1604
336,23989,582,149689,673
337,695,1,171539,5263
338,61327,1812,76631,35676
339,40788,1037,154003,1164
340,40478,32,138468,3650
341,143248,106,49939,3699
342,59435,7060,125658,4839
343,64543,3828,118325,10296
344,44286,1107,150077,1522
345,3523,980,169483,3512
346,17809,15831,161141,2211
347,14154,73,181973,792
348,14200,3926,154575,2232
349,14473,813,169709,2763
350,115296,887,46692,12058
351,34185,4403,122264,14081
352,56552,1012,111382,1883
353,13501,409,126748,2982
354,54571,759,140571,1091
355,59467,1896,131177,4452
356,31447,13262,128845,1379
357,11553,21,161184,2175
358,96829,6574,67866,3664
359,20498,1180,173691,1623
360,13675,2515,156477,1753
361,30561,50559,109278,7107
362,4653,172,33694,158473
363,16603,4869,170601,4406
364,59623,412,107110,7788
365,101308,606,68622,3884
366,78831,10538,102205,5418
367,2637,402,171589,305
368,3825,7658,184544,965
369,20485,519,133398,22070
370,13245,2070,179401,1763
371,81961,65,112664,2302
372,64101,602,130778,1511
373,52373,717,119470,2373
374,41212,2559,99098,54123
375,9880,671,185314,1127
376,24407,2839,169083,663
377,17701,110,177104,2077
378,51318,1578,129918,3405
379,22656,14884,157240,2212
380,40857,10261,142407,3467
381,3216,3,183644,10129
382,4532,75,191603,782
383,35485,513,159348,1646
384,9159,856,163275,1643
385,43000,1247,150692,2053
386,40158,6308,149777,749
387,73460,6229,80035,37268
388,41844,40004,100837,14307
389,33985,99,160213,2695
390,43213,1026,128505,2189
391,57095,2825,149976,434
392,63641,1389,54868,26307
393,21063,32114,142418,1397
394,37849,27493,101184,8407
395,57251,522,136869,2350
396,24093,2753,163600,6546
397,14458,1332,189354,569
398,25361,329,142609,6634
399,31479,250,122359,1864
400,18823,197,238449,1083
401,10410,1612,161630,1281
402,61032,845,133001,2114
403,31710,566,162879,1837
404,13496,112,181412,1972
405,50,1685,172201,23056
406,18655,16943,135991,3344
407,56721,53508,84008,2755
408,35218,1479,157221,3074
409,72745,333,122086,1828
410,68921,847,19421,85744
411,14396,7,91934,68596
412,8539,685,166203,532
413,104390,4444,63563,2536
414,37848,2339,102972,1507
415,45676,2161,147190,1965
416,87328,327,101677,7660
417,68159,281,124406,4659
418,35255,1920,158393,1424
419,89408,2760,62489,20276
420,13264,341,177995,5392
421,44540,25752,121220,4967
422,17533,16339,154497,8623
423,31403,937,140449,2144
424,64810,3991,94872,33319
425,43295,2064,146515,5118
426,53149,5003,197183,2191
427,79243,197,88031,7975
428,60608,3284,129463,3637
429,0,0,209324,1006
430,19318,990,148501,6124
431,40747,0,146858,9387
432,4498,1538,184745,6211
433,27408,605,135899,3839
