,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,mu_1_unbalanced,mu_2_unbalanced,mu_balanced,std,unbalanced_agents,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
44,0.8029292519303719,1.0,0.671261749868973,226.13333333333333,0.0,0.0,0.0,0.0,0.671261749868973,0.40146462596518595,0.5,0.3356308749344865,226.13333333333333,Majority Voting,,,,,0.5,0.75,0.6,0.01,2,0.8029292519303719,1.0,0.671261749868973,226.13333333333333
45,1.0,1.0,1.0,226.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,226.13333333333333,Maximum Proposal,1.0,1.0,1.0,226.13333333333333,0.5,0.75,0.6,0.01,2,1.0,1.0,1.0,226.13333333333333
46,1.0,1.0,1.0,226.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,226.13333333333333,Mean Proposal,1.0,1.0,1.0,226.13333333333333,0.5,0.75,0.6,0.01,2,1.0,1.0,1.0,226.13333333333333
47,1.0,1.0,1.0,226.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,226.13333333333333,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,226.13333333333333,0.5,0.75,0.6,0.01,2,1.0,1.0,1.0,226.13333333333333
48,1.0,1.0,1.0,226.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,226.13333333333333,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,226.13333333333333,0.5,0.75,0.6,0.01,2,1.0,1.0,1.0,226.13333333333333
49,1.0,1.0,1.0,226.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,226.13333333333333,Negotiation - Mean Entropy,1.0,1.0,1.0,226.13333333333333,0.5,0.75,0.6,0.01,2,1.0,1.0,1.0,226.13333333333333
50,1.0,1.0,1.0,226.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,226.13333333333333,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,226.13333333333333,0.5,0.75,0.6,0.01,2,1.0,1.0,1.0,226.13333333333333
51,1.0,1.0,1.0,226.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,226.13333333333333,Weighted Mean - 3x3 Conv Entropy,1.0,1.0,1.0,226.13333333333333,0.5,0.75,0.6,0.01,2,1.0,1.0,1.0,226.13333333333333
52,0.9999257609502599,1.0,0.9998518518518519,226.13333333333333,0.0,0.0,0.0,0.0,0.9955555555555555,0.49996288047512993,0.5,0.49992592592592594,226.13333333333333,Weighted Mean - 5x5 Conv Entropy,1.0,1.0,1.0,226.17241379310346,0.5,0.75,0.6,0.01,2,0.9999257609502599,1.0,0.9998518518518519,226.13333333333333
53,0.9985228344833548,1.0,0.9970555694798031,226.13333333333333,0.0,0.0,0.0,0.0,0.9941111389596066,0.4992614172416774,0.5,0.49852778473990156,226.13333333333333,Weighted Mean - Mean Entropy,1.0,1.0,1.0,224.46666666666667,0.5,0.75,0.6,0.01,2,0.9985228344833548,1.0,0.9970555694798031,226.13333333333333
54,1.0,1.0,1.0,226.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,226.13333333333333,Weighted Mean - Pixelwise Entropy,1.0,1.0,1.0,226.13333333333333,0.5,0.75,0.6,0.01,2,1.0,1.0,1.0,226.13333333333333
55,0.7983629370647971,1.0,0.664921157163357,225.9,0.0,0.0,0.0,0.0,0.664921157163357,0.39918146853239855,0.5,0.3324605785816785,225.9,Majority Voting,,,,,0.5,0.9,0.6,0.01,2,0.7983629370647971,1.0,0.664921157163357,225.9
56,1.0,1.0,1.0,225.9,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.9,Maximum Proposal,1.0,1.0,1.0,225.9,0.5,0.9,0.6,0.01,2,1.0,1.0,1.0,225.9
57,1.0,1.0,1.0,225.9,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.9,Mean Proposal,1.0,1.0,1.0,225.9,0.5,0.9,0.6,0.01,2,1.0,1.0,1.0,225.9
58,1.0,1.0,1.0,225.9,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.9,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,225.9,0.5,0.9,0.6,0.01,2,1.0,1.0,1.0,225.9
59,1.0,1.0,1.0,225.9,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.9,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,225.9,0.5,0.9,0.6,0.01,2,1.0,1.0,1.0,225.9
60,1.0,1.0,1.0,225.9,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.9,Negotiation - Mean Entropy,1.0,1.0,1.0,225.9,0.5,0.9,0.6,0.01,2,1.0,1.0,1.0,225.9
61,1.0,1.0,1.0,225.9,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.9,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,225.9,0.5,0.9,0.6,0.01,2,1.0,1.0,1.0,225.9
62,0.9772486278702438,1.0,0.9556286630450788,225.9,0.0,0.0,0.0,0.0,0.9556286630450788,0.4886243139351219,0.5,0.4778143315225394,225.9,Weighted Mean - 3x3 Conv Entropy,,,,,0.5,0.9,0.6,0.01,2,0.9772486278702436,1.0,0.9556286630450788,225.9
63,0.9633466363586044,1.0,0.9294110628560166,225.9,0.0,0.0,0.0,0.0,0.9294110628560166,0.4816733181793022,0.5,0.4647055314280083,225.9,Weighted Mean - 5x5 Conv Entropy,,,,,0.5,0.9,0.6,0.01,2,0.9633466363586044,1.0,0.9294110628560166,225.9
64,0.8897943019842846,1.0,0.8018416151454326,225.9,0.0,0.0,0.0,0.0,0.8018416151454326,0.4448971509921423,0.5,0.4009208075727163,225.9,Weighted Mean - Mean Entropy,,,,,0.5,0.9,0.6,0.01,2,0.8897943019842846,1.0,0.8018416151454326,225.9
65,1.0,1.0,1.0,225.9,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.9,Weighted Mean - Pixelwise Entropy,1.0,1.0,1.0,225.9,0.5,0.9,0.6,0.01,2,1.0,1.0,1.0,225.9
66,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Majority Voting,,,,,0.4,0.6,0.75,0.01,2,0.0,0.0,0.0,300.0
67,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Maximum Proposal,1.0,1.0,1.0,300.0,0.4,0.6,0.75,0.01,2,1.0,1.0,1.0,300.0
68,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Mean Proposal,1.0,1.0,1.0,300.0,0.4,0.6,0.75,0.01,2,1.0,1.0,1.0,300.0
69,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.6,0.75,0.01,2,1.0,1.0,1.0,300.0
70,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.6,0.75,0.01,2,1.0,1.0,1.0,300.0
71,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - Mean Entropy,1.0,1.0,1.0,300.0,0.4,0.6,0.75,0.01,2,1.0,1.0,1.0,300.0
72,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,300.0,0.4,0.6,0.75,0.01,2,1.0,1.0,1.0,300.0
73,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - 3x3 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.6,0.75,0.01,2,1.0,1.0,1.0,300.0
74,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - 5x5 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.6,0.75,0.01,2,1.0,1.0,1.0,300.0
75,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - Mean Entropy,1.0,1.0,1.0,300.0,0.4,0.6,0.75,0.01,2,1.0,1.0,1.0,300.0
76,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - Pixelwise Entropy,1.0,1.0,1.0,300.0,0.4,0.6,0.75,0.01,2,1.0,1.0,1.0,300.0
77,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Majority Voting,,,,,0.4,0.75,0.75,0.01,2,0.0,0.0,0.0,300.0
78,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Maximum Proposal,1.0,1.0,1.0,300.0,0.4,0.75,0.75,0.01,2,1.0,1.0,1.0,300.0
79,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Mean Proposal,1.0,1.0,1.0,300.0,0.4,0.75,0.75,0.01,2,1.0,1.0,1.0,300.0
80,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.75,0.75,0.01,2,1.0,1.0,1.0,300.0
81,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.75,0.75,0.01,2,1.0,1.0,1.0,300.0
82,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - Mean Entropy,1.0,1.0,1.0,300.0,0.4,0.75,0.75,0.01,2,1.0,1.0,1.0,300.0
83,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,300.0,0.4,0.75,0.75,0.01,2,1.0,1.0,1.0,300.0
84,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - 3x3 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.75,0.75,0.01,2,1.0,1.0,1.0,300.0
85,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - 5x5 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.75,0.75,0.01,2,1.0,1.0,1.0,300.0
86,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - Mean Entropy,1.0,1.0,1.0,300.0,0.4,0.75,0.75,0.01,2,1.0,1.0,1.0,300.0
87,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - Pixelwise Entropy,1.0,1.0,1.0,300.0,0.4,0.75,0.75,0.01,2,1.0,1.0,1.0,300.0
88,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Majority Voting,,,,,0.4,0.9,0.75,0.01,2,0.0,0.0,0.0,300.0
89,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Maximum Proposal,1.0,1.0,1.0,300.0,0.4,0.9,0.75,0.01,2,1.0,1.0,1.0,300.0
90,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Mean Proposal,1.0,1.0,1.0,300.0,0.4,0.9,0.75,0.01,2,1.0,1.0,1.0,300.0
91,0.9996661101836394,1.0,0.9993333333333333,300.0,0.0,0.0,0.0,0.0,0.9966666666666667,0.4998330550918197,0.5,0.49966666666666665,300.0,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.9,0.75,0.01,2,0.9996661101836394,1.0,0.9993333333333333,300.0
92,0.9981609975981194,1.0,0.9963333333333332,300.0,0.0,0.0,0.0,0.0,0.995,0.4990804987990597,0.5,0.4981666666666666,300.0,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.9,0.75,0.01,2,0.9981609975981195,1.0,0.9963333333333332,300.0
93,0.9659607141922024,1.0,0.9342222222222222,300.0,0.0,0.0,0.0,0.0,0.9342222222222222,0.4829803570961012,0.5,0.4671111111111111,300.0,Negotiation - Mean Entropy,,,,,0.4,0.9,0.75,0.01,2,0.9659607141922024,1.0,0.9342222222222222,300.0
94,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,300.0,0.4,0.9,0.75,0.01,2,1.0,1.0,1.0,300.0
95,0.9529865490002503,1.0,0.9102222222222223,300.0,0.0,0.0,0.0,0.0,0.9102222222222223,0.47649327450012513,0.5,0.45511111111111113,300.0,Weighted Mean - 3x3 Conv Entropy,,,,,0.4,0.9,0.75,0.01,2,0.9529865490002503,1.0,0.9102222222222223,300.0
96,0.8067858751580573,1.0,0.6762222222222223,300.0,0.0,0.0,0.0,0.0,0.6762222222222223,0.40339293757902867,0.5,0.33811111111111114,300.0,Weighted Mean - 5x5 Conv Entropy,,,,,0.4,0.9,0.75,0.01,2,0.8067858751580573,1.0,0.6762222222222223,300.0
97,0.0011059529309952844,0.13333333333333333,0.0005555555555555556,300.0,0.0,0.0,0.0,0.0,0.0005555555555555556,0.0005529764654976422,0.06666666666666667,0.0002777777777777778,300.0,Weighted Mean - Mean Entropy,,,,,0.4,0.9,0.75,0.01,2,0.0011059529309952844,0.13333333333333333,0.0005555555555555556,300.0
98,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - Pixelwise Entropy,1.0,1.0,1.0,300.0,0.4,0.9,0.75,0.01,2,1.0,1.0,1.0,300.0
99,0.7930082109033438,1.0,0.6576442873475964,222.23333333333332,0.0,0.0,0.0,0.0,0.6576442873475964,0.3965041054516719,0.5,0.3288221436737982,222.23333333333332,Majority Voting,,,,,0.5,0.6,0.75,0.01,2,0.7930082109033438,1.0,0.6576442873475964,222.23333333333332
100,1.0,1.0,1.0,222.23333333333332,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,222.23333333333332,Maximum Proposal,1.0,1.0,1.0,222.23333333333332,0.5,0.6,0.75,0.01,2,1.0,1.0,1.0,222.23333333333332
101,1.0,1.0,1.0,222.23333333333332,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,222.23333333333332,Mean Proposal,1.0,1.0,1.0,222.23333333333332,0.5,0.6,0.75,0.01,2,1.0,1.0,1.0,222.23333333333332
102,1.0,1.0,1.0,222.23333333333332,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,222.23333333333332,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,222.23333333333332,0.5,0.6,0.75,0.01,2,1.0,1.0,1.0,222.23333333333332
103,1.0,1.0,1.0,222.23333333333332,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,222.23333333333332,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,222.23333333333332,0.5,0.6,0.75,0.01,2,1.0,1.0,1.0,222.23333333333332
104,1.0,1.0,1.0,222.23333333333332,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,222.23333333333332,Negotiation - Mean Entropy,1.0,1.0,1.0,222.23333333333332,0.5,0.6,0.75,0.01,2,1.0,1.0,1.0,222.23333333333332
105,1.0,1.0,1.0,222.23333333333332,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,222.23333333333332,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,222.23333333333332,0.5,0.6,0.75,0.01,2,1.0,1.0,1.0,222.23333333333332
106,1.0,1.0,1.0,222.23333333333332,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,222.23333333333332,Weighted Mean - 3x3 Conv Entropy,1.0,1.0,1.0,222.23333333333332,0.5,0.6,0.75,0.01,2,1.0,1.0,1.0,222.23333333333332
107,1.0,1.0,1.0,222.23333333333332,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,222.23333333333332,Weighted Mean - 5x5 Conv Entropy,1.0,1.0,1.0,222.23333333333332,0.5,0.6,0.75,0.01,2,1.0,1.0,1.0,222.23333333333332
108,1.0,1.0,1.0,222.23333333333332,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,222.23333333333332,Weighted Mean - Mean Entropy,1.0,1.0,1.0,222.23333333333332,0.5,0.6,0.75,0.01,2,1.0,1.0,1.0,222.23333333333332
