,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,method,unbalanced_agents,mu_balanced,mu_1_unbalanced,mu_2_unbalanced,std
111,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Maximum Proposal,2,0.75,0.9,0.4,0.01
112,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Mean Proposal,2,0.75,0.9,0.4,0.01
113,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - 3x3 Conv Entropy,2,0.75,0.9,0.4,0.01
114,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - 5x5 Conv Entropy,2,0.75,0.9,0.4,0.01
115,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - Mean Entropy,2,0.75,0.9,0.4,0.01
116,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - Pixelwise Entropy,2,0.75,0.9,0.4,0.01
117,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - 3x3 Conv Entropy,2,0.75,0.9,0.4,0.01
118,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - 5x5 Conv Entropy,2,0.75,0.9,0.4,0.01
119,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - Mean Entropy,2,0.75,0.9,0.4,0.01
120,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - Pixelwise Entropy,2,0.75,0.9,0.4,0.01
121,1.0,1.0,1.0,147.3,1.0,1.0,1.0,162.4,1.0,1.0,1.0,1.0,309.7,1.0,1.0,1.0,309.7,Majority Voting,2,0.75,0.9,0.5,0.01
