,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,mu_1_unbalanced,mu_2_unbalanced,mu_balanced,std,unbalanced_agents,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Majority Voting,,,,,0.4,0.6,0.6,0.01,2,0.0,0.0,0.0,400.0
1,0.49653776176682796,1.0,0.3305833333333333,400.0,0.0,0.0,0.0,0.0,0.3305833333333333,0.24826888088341398,0.5,0.16529166666666664,400.0,Maximum Proposal,,,,,0.4,0.6,0.6,0.01,2,0.49653776176682796,1.0,0.3305833333333333,400.0
2,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Mean Proposal,,,,,0.4,0.6,0.6,0.01,2,0.0,0.0,0.0,400.0
3,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Negotiation - 3x3 Conv Entropy,,,,,0.4,0.6,0.6,0.01,2,0.0,0.0,0.0,400.0
4,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Negotiation - 5x5 Conv Entropy,,,,,0.4,0.6,0.6,0.01,2,0.0,0.0,0.0,400.0
5,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Negotiation - Mean Entropy,,,,,0.4,0.6,0.6,0.01,2,0.0,0.0,0.0,400.0
6,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Negotiation - Pixelwise Entropy,,,,,0.4,0.6,0.6,0.01,2,0.0,0.0,0.0,400.0
7,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Weighted Mean - 3x3 Conv Entropy,,,,,0.4,0.6,0.6,0.01,2,0.0,0.0,0.0,400.0
8,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Weighted Mean - 5x5 Conv Entropy,,,,,0.4,0.6,0.6,0.01,2,0.0,0.0,0.0,400.0
9,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Weighted Mean - Mean Entropy,,,,,0.4,0.6,0.6,0.01,2,0.0,0.0,0.0,400.0
10,0.003980957347211598,0.5666666666666667,0.002,400.0,0.0,0.0,0.0,0.0,0.002,0.001990478673605799,0.2833333333333333,0.001,400.0,Weighted Mean - Pixelwise Entropy,,,,,0.4,0.6,0.6,0.01,2,0.003980957347211598,0.5666666666666667,0.002,400.0
11,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Majority Voting,,,,,0.4,0.75,0.6,0.01,2,0.0,0.0,0.0,400.0
12,0.5029826466297639,1.0,0.3364166666666667,400.0,0.0,0.0,0.0,0.0,0.3364166666666667,0.25149132331488194,0.5,0.16820833333333335,400.0,Maximum Proposal,,,,,0.4,0.75,0.6,0.01,2,0.5029826466297639,1.0,0.3364166666666667,400.0
13,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Mean Proposal,,,,,0.4,0.75,0.6,0.01,2,0.0,0.0,0.0,400.0
14,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Negotiation - 3x3 Conv Entropy,,,,,0.4,0.75,0.6,0.01,2,0.0,0.0,0.0,400.0
15,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Negotiation - 5x5 Conv Entropy,,,,,0.4,0.75,0.6,0.01,2,0.0,0.0,0.0,400.0
16,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Negotiation - Mean Entropy,,,,,0.4,0.75,0.6,0.01,2,0.0,0.0,0.0,400.0
17,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Negotiation - Pixelwise Entropy,,,,,0.4,0.75,0.6,0.01,2,0.0,0.0,0.0,400.0
18,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Weighted Mean - 3x3 Conv Entropy,,,,,0.4,0.75,0.6,0.01,2,0.0,0.0,0.0,400.0
19,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Weighted Mean - 5x5 Conv Entropy,,,,,0.4,0.75,0.6,0.01,2,0.0,0.0,0.0,400.0
20,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Weighted Mean - Mean Entropy,,,,,0.4,0.75,0.6,0.01,2,0.0,0.0,0.0,400.0
21,0.007618709076164737,0.8,0.003833333333333334,400.0,0.0,0.0,0.0,0.0,0.003833333333333334,0.0038093545380823686,0.4,0.001916666666666667,400.0,Weighted Mean - Pixelwise Entropy,,,,,0.4,0.75,0.6,0.01,2,0.007618709076164737,0.8,0.003833333333333334,400.0
22,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Majority Voting,,,,,0.4,0.9,0.6,0.01,2,0.0,0.0,0.0,400.0
23,0.4912409979670957,1.0,0.3259999999999999,400.0,0.0,0.0,0.0,0.0,0.3259999999999999,0.24562049898354785,0.5,0.16299999999999995,400.0,Maximum Proposal,,,,,0.4,0.9,0.6,0.01,2,0.4912409979670957,1.0,0.3259999999999999,400.0
24,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Mean Proposal,,,,,0.4,0.9,0.6,0.01,2,0.0,0.0,0.0,400.0
25,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Negotiation - 3x3 Conv Entropy,,,,,0.4,0.9,0.6,0.01,2,0.0,0.0,0.0,400.0
26,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Negotiation - 5x5 Conv Entropy,,,,,0.4,0.9,0.6,0.01,2,0.0,0.0,0.0,400.0
27,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Negotiation - Mean Entropy,,,,,0.4,0.9,0.6,0.01,2,0.0,0.0,0.0,400.0
28,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Negotiation - Pixelwise Entropy,,,,,0.4,0.9,0.6,0.01,2,0.0,0.0,0.0,400.0
29,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Weighted Mean - 3x3 Conv Entropy,,,,,0.4,0.9,0.6,0.01,2,0.0,0.0,0.0,400.0
30,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Weighted Mean - 5x5 Conv Entropy,,,,,0.4,0.9,0.6,0.01,2,0.0,0.0,0.0,400.0
31,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,Weighted Mean - Mean Entropy,,,,,0.4,0.9,0.6,0.01,2,0.0,0.0,0.0,400.0
32,0.004143930450882805,0.5333333333333333,0.0020833333333333333,400.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0020719652254414024,0.26666666666666666,0.0010416666666666667,400.0,Weighted Mean - Pixelwise Entropy,,,,,0.4,0.9,0.6,0.01,2,0.004143930450882805,0.5333333333333333,0.0020833333333333333,400.0
33,0.8005905395324118,1.0,0.6681807716774397,300.8,0.0,0.0,0.0,0.0,0.6681807716774397,0.4002952697662059,0.5,0.33409038583871986,300.8,Majority Voting,,,,,0.5,0.6,0.6,0.01,2,0.8005905395324118,1.0,0.6681807716774397,300.8
