,TN,FP,TP,FN
239,10645,647,214054,1400
240,110068,1376,73098,12450
241,151442,84,5674,40305
242,52855,164,118957,2957
243,109658,551,83311,3472
244,39780,673,136110,20429
245,105781,1222,77788,1941
246,115548,3383,66833,11228
247,25445,457,145164,3354
248,60982,3906,118474,13630
249,172290,759,16384,7559
250,68376,527,121495,3003
251,7150,37,181697,8108
252,52786,7379,129149,7678
253,7207,437,129828,10272
254,75040,3115,90171,7120
255,60960,4269,84329,25375
256,38557,2345,154944,1146
257,2379,0,164155,10964
258,24008,376,166254,6354
259,52761,838,122767,20626
260,12700,20,138690,45069
261,40862,346,131926,1799
262,37563,1664,186836,5813
263,191865,7,0,5120
264,16504,433,178613,1442
265,11223,3556,167080,15133
266,22595,793,158250,2016
267,65207,29,97974,11723
268,20455,225,156435,19877
269,92476,8145,90487,6397
270,22587,830,167785,3738
271,4201,2390,165634,1169
272,12471,98,145873,15465
273,40710,26,151222,5034
274,4273,14,169216,917
275,44228,109,148631,4024
276,28383,793,140855,3876
277,49118,192,144878,2804
278,39978,269,129215,7010
279,142337,2010,80032,9036
280,96856,1529,66892,9656
281,25507,58,147676,1692
282,63998,2007,173859,1246
283,25958,213,143525,5237
284,38511,3471,141482,13528
285,73292,2814,101430,19456
286,77249,50071,66865,2807
287,47463,639,99490,11438
288,38681,69,128928,7255
289,47992,1208,135950,11842
290,21978,571,148097,4287
291,80156,386,103735,9637
292,82581,17031,71062,4772
293,70158,5626,114030,7178
294,12653,51,180542,3746
295,25952,565,161077,9398
296,34302,128,158838,3724
297,14033,473,154214,5187
298,147054,376,35208,80531
299,0,0,165149,9784
300,50194,62,134548,12188
301,0,0,217358,31447
302,21936,46,169044,5966
303,79952,11,101042,6753
304,36507,152,142057,18276
305,90210,0,79872,4851
306,109629,0,73017,14346
307,59021,82,120368,17521
308,117778,731,72229,6254
309,61645,537,106345,6406
310,27496,7831,155621,6044
311,25985,415,153948,16644
312,50292,372,143859,2469
313,96030,547,95088,5327
314,112253,116,78952,4132
315,35028,653,157516,3795
316,14625,527,149977,3648
317,38244,65,151511,7172
318,16161,4,191753,2412
319,16154,19,156982,1778
320,25600,1850,165845,3697
321,3389,600,191088,1915
322,71284,0,111802,13906
323,13180,23,169479,1998
324,76838,283,116300,3571
325,21482,83,173256,2171
326,47636,8,164265,5603
327,60659,6257,105717,1787
328,6473,2,167155,1303
329,40709,351,142376,4322
330,7336,70,206889,1678
331,68740,208,103653,2332
332,92620,5,98781,5586
333,16685,20877,109013,21176
334,34659,253,138056,1965
335,116648,70,76049,4225
336,21912,286,149985,2750
337,2309,10,171530,3649
338,78848,1005,77438,18155
339,40790,323,154717,1162
340,40873,0,138500,3255
341,142325,27,50018,4622
342,52858,2174,130544,11416
343,70614,370,121783,4225
344,44249,1212,149972,1559
345,3034,118,170345,4001
346,17490,1019,175953,2530
347,13293,0,182046,1653
348,14617,2768,155733,1815
349,14660,0,170522,2576
350,111934,697,46882,15420
351,45008,332,126335,3258
352,56807,291,112103,1628
353,12774,305,126852,3709
354,54116,449,140881,1546
355,58133,149,132924,5786
356,30988,4141,137966,1838
357,11013,0,161205,2715
358,95254,40,74400,5239
359,20864,796,174075,1257
360,12386,1026,157966,3042
361,16019,2887,156950,21649
362,11379,20,33846,151747
363,18938,7145,168325,2071
364,62846,474,107048,4565
365,99375,65,69163,5817
366,77490,7598,105145,6759
367,2542,370,171621,400
368,3752,12507,179695,1038
369,18521,57,133860,24034
370,13458,93,181378,1550
371,82608,128,112601,1655
372,63441,166,131214,2171
373,52153,25,120162,2593
374,69453,12967,88690,25882
375,8991,0,185985,2016
376,22300,72,171850,2770
377,18301,353,176861,1477
378,51924,770,130726,2799
379,23266,15593,156531,1602
380,40680,5411,147257,3644
381,12301,952,182695,1044
382,4607,103,191575,707
383,35511,293,159568,1620
384,9327,766,163365,1475
385,43096,397,151542,1957
386,38672,4433,151652,2235
387,76854,7611,78653,33874
388,52536,8320,132521,3615
389,33544,18,160294,3136
390,43217,869,128662,2185
391,57135,2606,150195,394
392,73250,2484,53773,16698
393,20607,647,173885,1853
394,35473,4639,124038,10783
395,58163,420,136971,1438
396,27194,4017,162336,3445
397,12698,141,190545,2329
398,26172,61,142877,5823
399,31052,2,122607,2291
400,17980,15,238631,1926
401,10134,1774,161468,1557
402,59361,79,133767,3785
403,31151,55,163390,2396
404,12795,28,181496,2673
405,2524,231,173655,20582
406,17422,2221,150713,4577
407,58269,221,137295,1207
408,33902,10885,147815,4390
409,71342,76,122343,3231
410,69164,138,20130,85501
411,14896,0,91941,68096
412,7861,52,166836,1210
413,101261,142,67865,5665
414,37632,739,104572,1723
415,45800,2530,146821,1841
416,88349,113,101891,6639
417,69446,242,124445,3372
418,35415,2314,157999,1264
419,94140,2266,62983,15544
420,13907,753,177583,4749
421,42391,25274,121698,7116
422,24829,12049,158787,1327
423,30251,64,141322,3296
424,92540,1748,97115,5589
425,43781,1468,147111,4632
426,51474,207,201979,3866
427,81275,96,88132,5943
428,54505,17,132730,9740
429,738,27,209297,268
430,20804,1051,148440,4638
431,46041,11,146847,4093
432,4247,795,185488,6462
433,27087,184,136320,4160
434,42535,114,153644,699
435,28549,1805,165536,1102
436,53523,285,131163,11508
437,33095,76,161724,2097
438,88071,181,96426,12314
439,35981,32,156568,4411
440,44755,932,168561,5829
441,55744,124,124694,16430
442,81975,264,76858,37895
443,45394,161,126083,2269
444,38131,371,156652,1838
445,41743,1525,124147,7518
446,29772,57,143206,1898
447,130987,591,93497,20652
448,108147,7055,78762,3028
449,11399,127,182321,3145
450,0,0,162777,34215
451,43441,2587,114947,13958
452,54329,557,135533,6573
453,53289,292,119822,5121
454,45386,259,48529,5861
455,46324,437,134378,5593
456,10805,574,162650,1930
