,accuracy,bird_f1-score,bird_precision,bird_recall,bird_support,cat_f1-score,cat_precision,cat_recall,cat_support,dog_f1-score,dog_precision,dog_recall,dog_support,horse_f1-score,horse_precision,horse_recall,horse_support,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,other_f1-score,other_precision,other_recall,other_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,non_consensus_px,pred_path,gt_path
0,0.7294871794871794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16871756856931058,0.2,0.1458974358974359,5460.0,0.843587842846553,1.0,0.7294871794871794,5460.0,0.843587842846553,1.0,0.7294871794871794,5460.0,Majority Voting,,,,,5460,predictions/bcdh/000000330315.npy,datasets/coco_animals/train/seg/000000330315.png
1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161806085723634,0.2,0.13586080586080587,5460.0,0.80903042861817,1.0,0.6793040293040293,5460.0,0.8090304286181701,1.0,0.6793040293040293,5460.0,Mean Proposal,0.6793040293040293,0.6793040293040293,0.6793040293040293,5460.0,5460,predictions/bcdh/000000330315.npy,datasets/coco_animals/train/seg/000000330315.png
2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12744290527892174,0.2,0.09351648351648352,5460.0,0.6372145263946087,1.0,0.4675824175824176,5460.0,0.6372145263946087,1.0,0.4675824175824176,5460.0,Maximum Proposal,0.46758241758241753,0.4675824175824176,0.4675824175824176,5460.0,5460,predictions/bcdh/000000330315.npy,datasets/coco_animals/train/seg/000000330315.png
3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438423645320197,0.2,0.1123076923076923,5460.0,0.7192118226600985,1.0,0.5615384615384615,5460.0,0.7192118226600985,1.0,0.5615384615384615,5460.0,Weighted Mean - Pixelwise Entropy,0.5615384615384615,0.5615384615384615,0.5615384615384615,5460.0,5460,predictions/bcdh/000000330315.npy,datasets/coco_animals/train/seg/000000330315.png
4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16533791769635758,0.2,0.14091575091575093,5460.0,0.8266895884817879,1.0,0.7045787545787546,5460.0,0.826689588481788,1.0,0.7045787545787546,5460.0,Weighted Mean - Mean Entropy,0.7045787545787546,0.7045787545787546,0.7045787545787546,5460.0,5460,predictions/bcdh/000000330315.npy,datasets/coco_animals/train/seg/000000330315.png
5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14414245548266166,0.2,0.11267399267399267,5460.0,0.7207122774133083,1.0,0.5633699633699634,5460.0,0.7207122774133083,1.0,0.5633699633699634,5460.0,Weighted Mean - 3x3 Conv Entropy,0.5633699633699634,0.5633699633699634,0.5633699633699634,5460.0,5460,predictions/bcdh/000000330315.npy,datasets/coco_animals/train/seg/000000330315.png
6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14432217279325685,0.2,0.11289377289377289,5460.0,0.7216108639662843,1.0,0.5644688644688645,5460.0,0.7216108639662843,1.0,0.5644688644688645,5460.0,Weighted Mean - 5x5 Conv Entropy,0.5644688644688645,0.5644688644688645,0.5644688644688645,5460.0,5460,predictions/bcdh/000000330315.npy,datasets/coco_animals/train/seg/000000330315.png
7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13453263644098698,0.2,0.10135531135531135,5460.0,0.6726631822049349,1.0,0.5067765567765568,5460.0,0.6726631822049349,1.0,0.5067765567765568,5460.0,Negotiation - Pixelwise Entropy,0.5067765567765568,0.5067765567765568,0.5067765567765568,5460.0,5460,predictions/bcdh/000000330315.npy,datasets/coco_animals/train/seg/000000330315.png
8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17313804923652226,0.2,0.15263736263736263,5460.0,0.8656902461826114,1.0,0.7631868131868131,5460.0,0.8656902461826115,1.0,0.7631868131868131,5460.0,Negotiation - Mean Entropy,0.7631868131868131,0.7631868131868131,0.7631868131868131,5460.0,5460,predictions/bcdh/000000330315.npy,datasets/coco_animals/train/seg/000000330315.png
9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13462940461725395,0.2,0.10146520146520147,5460.0,0.6731470230862697,1.0,0.5073260073260073,5460.0,0.6731470230862697,1.0,0.5073260073260073,5460.0,Negotiation - 3x3 Conv Entropy,0.5073260073260073,0.5073260073260073,0.5073260073260073,5460.0,5460,predictions/bcdh/000000330315.npy,datasets/coco_animals/train/seg/000000330315.png
