,bird_f1-score,bird_precision,bird_recall,bird_support,cat_f1-score,cat_precision,cat_recall,cat_support,dog_f1-score,dog_precision,dog_recall,dog_support,horse_f1-score,horse_precision,horse_recall,horse_support,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,other_f1-score,other_precision,other_recall,other_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,method,accuracy,non_consensus_px,pred_path,gt_path
0,0.0,0.0,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12884302009777296,0.0955338763089591,0.19781319495922906,13798.0,0.3867951877083635,0.3867951877083635,0.3867951877083635,13798.0,0.6442151004888648,0.4776693815447955,0.9890659747961453,5396.0,0.2519339529089661,0.18680272378719498,0.3867951877083635,13798.0,Majority Voting,,13798,predictions/bcdh/000000217034.npy,datasets/coco_animals/train/seg/000000217034.png
1,0.0,0.0,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11608669929543376,0.08177616124876866,0.2,13798.0,0.39107116973474415,0.39107116973474415,0.39107116973474415,13798.0,0.5804334964771688,0.4088808062438433,1.0,5396.0,0.2269908064205539,0.15990149517986507,0.39107116973474415,13798.0,Mean Proposal,,13798,predictions/bcdh/000000217034.npy,datasets/coco_animals/train/seg/000000217034.png
2,0.0,0.0,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1322679778733866,0.09895162773588376,0.19940696812453668,13798.0,,,,,0.661339889366933,0.4947581386794188,0.9970348406226834,5396.0,0.2586309641269728,0.1934856440291451,0.38991158138860704,13798.0,Maximum Proposal,0.38991158138860704,13798,predictions/bcdh/000000217034.npy,datasets/coco_animals/train/seg/000000217034.png
3,0.0,0.0,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11819077866608256,0.08387999378206125,0.2,13798.0,0.39107116973474415,0.39107116973474415,0.39107116973474415,13798.0,0.5909538933304128,0.41939996891030623,1.0,5396.0,0.23110503032402577,0.16401523642846877,0.39107116973474415,13798.0,Weighted Mean - Pixelwise Entropy,,13798,predictions/bcdh/000000217034.npy,datasets/coco_animals/train/seg/000000217034.png
4,0.0,0.0,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11245180785662186,0.07821423394694883,0.2,13798.0,0.39107116973474415,0.39107116973474415,0.39107116973474415,13798.0,0.5622590392831093,0.39107116973474415,1.0,5396.0,0.21988330018637903,0.15293665979770107,0.39107116973474415,13798.0,Weighted Mean - Mean Entropy,,13798,predictions/bcdh/000000217034.npy,datasets/coco_animals/train/seg/000000217034.png
5,0.0,0.0,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1181325597942094,0.08382135922330097,0.2,13798.0,0.39107116973474415,0.39107116973474415,0.39107116973474415,13798.0,0.590662798971047,0.41910679611650486,1.0,5396.0,0.2309911917124054,0.1639005850010625,0.39107116973474415,13798.0,Weighted Mean - 3x3 Conv Entropy,,13798,predictions/bcdh/000000217034.npy,datasets/coco_animals/train/seg/000000217034.png
6,0.0,0.0,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11799048816487182,0.08367837481584864,0.2,13798.0,0.39107116973474415,0.39107116973474415,0.39107116973474415,13798.0,0.589952440824359,0.4183918740792432,1.0,5396.0,0.23071339112104952,0.16362099960368143,0.39107116973474415,13798.0,Weighted Mean - 5x5 Conv Entropy,,13798,predictions/bcdh/000000217034.npy,datasets/coco_animals/train/seg/000000217034.png
7,0.0,0.0,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1245326563581814,0.09041554959785522,0.2,13798.0,0.39107116973474415,0.39107116973474415,0.39107116973474415,13798.0,0.622663281790907,0.45207774798927614,1.0,5396.0,0.24350565796084464,0.1767945737172151,0.39107116973474415,13798.0,Negotiation - Pixelwise Entropy,,13798,predictions/bcdh/000000217034.npy,datasets/coco_animals/train/seg/000000217034.png
8,0.0,0.0,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11245180785662186,0.07821423394694883,0.2,13798.0,0.39107116973474415,0.39107116973474415,0.39107116973474415,13798.0,0.5622590392831093,0.39107116973474415,1.0,5396.0,0.21988330018637903,0.15293665979770107,0.39107116973474415,13798.0,Negotiation - Mean Entropy,,13798,predictions/bcdh/000000217034.npy,datasets/coco_animals/train/seg/000000217034.png
9,0.0,0.0,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12449674107400358,0.09037769031069424,0.2,13798.0,0.39107116973474415,0.39107116973474415,0.39107116973474415,13798.0,0.6224837053700178,0.45188845155347124,1.0,5396.0,0.24343543079987073,0.1767205453386383,0.39107116973474415,13798.0,Negotiation - 3x3 Conv Entropy,,13798,predictions/bcdh/000000217034.npy,datasets/coco_animals/train/seg/000000217034.png
10,0.0,0.0,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12430315595484911,0.09017379679144386,0.2,13798.0,0.39107116973474415,0.39107116973474415,0.39107116973474415,13798.0,0.6215157797742455,0.45086898395721925,1.0,5396.0,0.24305690300491586,0.17632186095326532,0.39107116973474415,13798.0,Negotiation - 5x5 Conv Entropy,,13798,predictions/bcdh/000000217034.npy,datasets/coco_animals/train/seg/000000217034.png
11,0.0,0.0,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1254373220201081,0.0913724494115655,0.2,13798.0,0.39107116973474415,0.39107116973474415,0.39107116973474415,13798.0,0.6271866101005406,0.45686224705782746,1.0,5396.0,0.2452746012539873,0.17866565336454826,0.39107116973474415,13798.0,Negotiation - Pixelwise Entropy (Weighted),,13798,predictions/bcdh/000000217034.npy,datasets/coco_animals/train/seg/000000217034.png
