,bird_f1-score,bird_precision,bird_recall,bird_support,cat_f1-score,cat_precision,cat_recall,cat_support,dog_f1-score,dog_precision,dog_recall,dog_support,horse_f1-score,horse_precision,horse_recall,horse_support,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,other_f1-score,other_precision,other_recall,other_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,method,non_consensus_px,pred_path,gt_path
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5436214544965722,0.7262931034482759,0.43437164339419976,4655.0,0.0,0.0,0.0,0.0,0.26393832691277,0.2834220777117313,0.2639397914327903,11300.0,0.6995575221238938,0.6995575221238938,0.6995575221238938,11300.0,0.7760701800672779,0.6908172851103804,0.8853273137697517,6645.0,0.6803136475423545,0.7054314385938233,0.6995575221238938,11300.0,Majority Voting,11300,predictions/bcdh/000000483587.npy,datasets/coco_animals/train/seg/000000483587.png
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8290606750470157,0.7687224669603524,0.8996777658431794,4655.0,0.0,0.0,0.0,0.0,0.33802768469312483,0.3377622894221869,0.34177152006103617,11300.0,0.8464601769911504,0.8464601769911504,0.8464601769911504,11300.0,0.8610777484186084,0.9200889801505818,0.8091798344620015,6645.0,0.8478884142111073,0.8577340138761996,0.8464601769911504,11300.0,Mean Proposal,11300,predictions/bcdh/000000483587.npy,datasets/coco_animals/train/seg/000000483587.png
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7904499866867846,0.6734724742891712,0.9566058002148228,4655.0,0.0,0.0,0.0,0.0,0.31642406598643485,0.3260767474175612,0.3263399711791572,11300.0,0.7910619469026549,0.7910619469026549,0.7910619469026549,11300.0,0.7916703432453897,0.9569112627986348,0.6750940556809631,6645.0,0.7911676211409376,0.8401495317799133,0.7910619469026549,11300.0,Maximum Proposal,11300,predictions/bcdh/000000483587.npy,datasets/coco_animals/train/seg/000000483587.png
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8026798825256974,0.7006889921486941,0.9394199785177229,4655.0,0.0,0.0,0.0,0.0,0.32379640029187906,0.32898935011979613,0.3316612718510239,11300.0,0.8097345132743363,0.8097345132743363,0.8097345132743363,11300.0,0.8163021189336979,0.9442577584502866,0.7188863807373965,6645.0,0.8106904808381898,0.8439203595888783,0.8097345132743363,11300.0,Weighted Mean - Pixelwise Entropy,11300,predictions/bcdh/000000483587.npy,datasets/coco_animals/train/seg/000000483587.png
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8313764183522446,0.7687956204379562,0.9050483351235231,4655.0,0.0,0.0,0.0,0.0,0.33885450549154805,0.33857012065116515,0.3428757317350131,11300.0,0.8487610619469028,0.8487610619469027,0.8487610619469027,11300.0,0.8628961091054955,0.9240549828178695,0.8093303235515426,6645.0,0.8499116701270545,0.8600963693772946,0.8487610619469027,11300.0,Weighted Mean - Mean Entropy,11300,predictions/bcdh/000000483587.npy,datasets/coco_animals/train/seg/000000483587.png
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8025688073394495,0.7004003202562049,0.9396348012889366,4655.0,0.0,0.0,0.0,0.0,0.3237274366815651,0.3289623588089067,0.331613942951542,11300.0,0.8095575221238938,0.8095575221238938,0.8095575221238938,11300.0,0.816068376068376,0.9444114737883283,0.7184349134687735,6645.0,0.8105072705433183,0.8438918348775288,0.8095575221238938,11300.0,Weighted Mean - 3x3 Conv Entropy,11300,predictions/bcdh/000000483587.npy,datasets/coco_animals/train/seg/000000483587.png
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8022785740536569,0.7009150746508268,0.9379162191192266,4655.0,0.0,0.0,0.0,0.0,0.3237196274088877,0.328784868607941,0.3315110090608656,11300.0,0.8095575221238938,0.8095575221238938,0.8095575221238938,11300.0,0.8163195629907818,0.9430092683888779,0.7196388261851016,6645.0,0.810535421087922,0.8432793151277604,0.8095575221238938,11300.0,Weighted Mean - 5x5 Conv Entropy,11300,predictions/bcdh/000000483587.npy,datasets/coco_animals/train/seg/000000483587.png
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7997819767441862,0.6929009916574846,0.9456498388829216,4655.0,0.0,0.0,0.0,0.0,0.3219301703660905,0.32835177706608354,0.33040912503768294,11300.0,0.8049557522123894,0.8049557522123894,0.8049557522123894,11300.0,0.8098688750862664,0.948857893672933,0.7063957863054928,6645.0,0.8057136085568519,0.8434172406745337,0.8049557522123894,11300.0,Negotiation - Pixelwise Entropy,11300,predictions/bcdh/000000483587.npy,datasets/coco_animals/train/seg/000000483587.png
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8120580573129885,0.7162317413425242,0.9374865735767991,4655.0,0.0,0.0,0.0,0.0,0.32832453755102164,0.33206908688959186,0.3354581875520791,11300.0,0.8212389380530973,0.8212389380530973,0.8212389380530973,11300.0,0.8295646304421196,0.944113693105435,0.7398043641835967,6645.0,0.8223528518654731,0.8502384289057581,0.8212389380530973,11300.0,Negotiation - Mean Entropy,11300,predictions/bcdh/000000483587.npy,datasets/coco_animals/train/seg/000000483587.png
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7994912328518216,0.6926952141057935,0.9452201933404941,4655.0,0.0,0.0,0.0,0.0,0.32182354632021337,0.3282318479949663,0.3302930981112892,11300.0,0.8046902654867256,0.8046902654867256,0.8046902654867256,11300.0,0.8096264987492452,0.948464025869038,0.7062452972159519,6645.0,0.805451307355218,0.8431008560674536,0.8046902654867256,11300.0,Negotiation - 3x3 Conv Entropy,11300,predictions/bcdh/000000483587.npy,datasets/coco_animals/train/seg/000000483587.png
