,accuracy,bird_f1-score,bird_precision,bird_recall,bird_support,cat_f1-score,cat_precision,cat_recall,cat_support,dog_f1-score,dog_precision,dog_recall,dog_support,horse_f1-score,horse_precision,horse_recall,horse_support,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,other_f1-score,other_precision,other_recall,other_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,non_consensus_px,pred_path,gt_path
0,0.41770541846858306,0.0,0.0,0.0,10922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406363753158323,0.11232726775208648,0.18802244360471773,19655.0,0.7031818765791615,0.5616363387604324,0.9401122180235887,8733.0,0.3124338503264217,0.2495431262475124,0.41770541846858306,19655.0,Majority Voting,,,,,19655,predictions/bcdh/000000536248.npy,datasets/coco_animals/train/seg/000000536248.png
1,,0.0,0.0,0.0,10922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1670230945754602,0.14559073884916582,0.19585480361845872,19655.0,0.8351154728773009,0.7279536942458291,0.9792740180922936,8733.0,0.3710538501469076,0.3234403262197316,0.4351055711015009,19655.0,Mean Proposal,0.4351055711015009,0.4351055711015009,0.4351055711015009,19655.0,19655,predictions/bcdh/000000536248.npy,datasets/coco_animals/train/seg/000000536248.png
2,,0.0,0.0,0.0,10922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17187449195252805,0.16314814814814815,0.18158708347646857,19655.0,0.8593724597626402,0.8157407407407408,0.9079354173823428,8733.0,0.3818315792982517,0.36244537720116454,0.403408801831595,19655.0,Maximum Proposal,0.40340880183159494,0.403408801831595,0.403408801831595,19655.0,19655,predictions/bcdh/000000536248.npy,datasets/coco_animals/train/seg/000000536248.png
3,,0.0,0.0,0.0,10922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166153537582109,0.14779661016949153,0.18971716477728157,19655.0,0.830767687910545,0.7389830508474576,0.9485858238864079,8733.0,0.3691220665745505,0.32834082844318735,0.4214703637751208,19655.0,Weighted Mean - Pixelwise Entropy,0.4214703637751208,0.4214703637751208,0.4214703637751208,19655.0,19655,predictions/bcdh/000000536248.npy,datasets/coco_animals/train/seg/000000536248.png
4,,0.0,0.0,0.0,10922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589288179266553,0.13284615384615384,0.19775563952822628,19655.0,0.7946440896332766,0.6642307692307692,0.9887781976411314,8733.0,0.35307183082001553,0.29512731150813065,0.4393284151615365,19655.0,Weighted Mean - Mean Entropy,0.4393284151615365,0.4393284151615365,0.4393284151615365,19655.0,19655,predictions/bcdh/000000536248.npy,datasets/coco_animals/train/seg/000000536248.png
5,,0.0,0.0,0.0,10922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16644618159951893,0.1479818230419674,0.19017519752662315,19655.0,0.8322309079975947,0.7399091152098369,0.9508759876331158,8733.0,0.36977219636443626,0.32875229219676955,0.4224879165606716,19655.0,Weighted Mean - 3x3 Conv Entropy,0.4224879165606716,0.4224879165606716,0.4224879165606716,19655.0,19655,predictions/bcdh/000000536248.npy,datasets/coco_animals/train/seg/000000536248.png
6,,0.0,0.0,0.0,10922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16655993596157698,0.14789871168369612,0.19061032863849764,19655.0,0.8327996798078848,0.7394935584184806,0.9530516431924883,8733.0,0.3700249098836051,0.3285676543204574,0.42345459170694477,19655.0,Weighted Mean - 5x5 Conv Entropy,0.42345459170694477,0.42345459170694477,0.42345459170694477,19655.0,19655,predictions/bcdh/000000536248.npy,datasets/coco_animals/train/seg/000000536248.png
7,,0.0,0.0,0.0,10922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16923233350279612,0.15218067111639388,0.19058742700103057,19655.0,0.8461616675139806,0.7609033555819694,0.9529371350051529,8733.0,0.37596183375220515,0.3380803360110577,0.42340371406766725,19655.0,Negotiation - Pixelwise Entropy,0.42340371406766725,0.42340371406766725,0.42340371406766725,19655.0,19655,predictions/bcdh/000000536248.npy,datasets/coco_animals/train/seg/000000536248.png
8,,0.0,0.0,0.0,10922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12914311216899732,0.09563205728449463,0.19880911485171188,19655.0,0.6457155608449866,0.47816028642247316,0.9940455742585594,8733.0,0.28690073736246596,0.21245351215097727,0.4416687865683032,19655.0,Negotiation - Mean Entropy,0.4416687865683032,0.4416687865683032,0.4416687865683032,19655.0,19655,predictions/bcdh/000000536248.npy,datasets/coco_animals/train/seg/000000536248.png
9,,0.0,0.0,0.0,10922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1691260162601626,0.15202338540239335,0.1905645253635635,19655.0,0.8456300813008131,0.7601169270119668,0.9528226268178175,8733.0,0.3757256423301959,0.33773091445410863,0.4233528364283897,19655.0,Negotiation - 3x3 Conv Entropy,0.4233528364283897,0.4233528364283897,0.4233528364283897,19655.0,19655,predictions/bcdh/000000536248.npy,datasets/coco_animals/train/seg/000000536248.png
