,accuracy,bird_f1-score,bird_precision,bird_recall,bird_support,cat_f1-score,cat_precision,cat_recall,cat_support,dog_f1-score,dog_precision,dog_recall,dog_support,horse_f1-score,horse_precision,horse_recall,horse_support,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,other_f1-score,other_precision,other_recall,other_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,non_consensus_px,pred_path,gt_path
0,0.3030284821535873,0.000525256062330386,0.375,0.00026281208935611036,11415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10110705522048209,0.1434178375076359,0.1928974064966927,16642.0,0.5050100200400801,0.3420891875381796,0.9642242203941075,5227.0,0.15897627524942917,0.36466321255029827,0.3030284821535873,16642.0,Majority Voting,,,,,16642,predictions/bcdh/000000451420.npy,datasets/coco_animals/train/seg/000000451420.png
1,,0.0,0.0,0.0,11415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11654339250493098,0.08596890060925708,0.18086856705567247,16642.0,0.5827169625246549,0.42984450304628535,0.9043428352783623,5227.0,0.18302256718641816,0.13500764435902737,0.2840403797620478,16642.0,Mean Proposal,0.2840403797620478,0.2840403797620478,0.2840403797620478,16642.0,16642,predictions/bcdh/000000451420.npy,datasets/coco_animals/train/seg/000000451420.png
2,,0.0,0.0,0.0,11415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13901064495929866,0.1305443548387097,0.1486512339774249,16642.0,0.6950532247964933,0.6527217741935484,0.7432561698871245,5227.0,0.21830568477414197,0.20501001764870072,0.23344549933902176,16642.0,Maximum Proposal,0.23344549933902176,0.23344549933902176,0.23344549933902176,16642.0,16642,predictions/bcdh/000000451420.npy,datasets/coco_animals/train/seg/000000451420.png
3,,0.0,0.0,0.0,11415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13451865359775095,0.11157045626417947,0.1693514444231873,16642.0,0.6725932679887547,0.5578522813208974,0.8467572221159365,5227.0,0.21125135270864207,0.17521294763035275,0.2659536113447903,16642.0,Weighted Mean - Pixelwise Entropy,0.2659536113447903,0.2659536113447903,0.2659536113447903,16642.0,16642,predictions/bcdh/000000451420.npy,datasets/coco_animals/train/seg/000000451420.png
4,,0.0,0.0,0.0,11415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11586797066014669,0.08513428545764842,0.18132772144633633,16642.0,0.5793398533007335,0.42567142728824214,0.9066386072316817,5227.0,0.1819618683573449,0.13369694450400443,0.2847614469414734,16642.0,Weighted Mean - Mean Entropy,0.2847614469414734,0.2847614469414734,0.2847614469414734,16642.0,16642,predictions/bcdh/000000451420.npy,datasets/coco_animals/train/seg/000000451420.png
5,,0.0,0.0,0.0,11415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13462822458270104,0.11155538790393563,0.16973407308207383,16642.0,0.6731411229135053,0.5577769395196781,0.8486703654103692,5227.0,0.2114234256380779,0.17518928391235172,0.26655450066097824,16642.0,Weighted Mean - 3x3 Conv Entropy,0.26655450066097824,0.26655450066097824,0.26655450066097824,16642.0,16642,predictions/bcdh/000000451420.npy,datasets/coco_animals/train/seg/000000451420.png
6,,0.0,0.0,0.0,11415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348942598187311,0.1114439036565581,0.17084369619284484,16642.0,0.6744712990936556,0.5572195182827905,0.8542184809642243,5227.0,0.2118412138182032,0.17501420634924564,0.2682970796779233,16642.0,Weighted Mean - 5x5 Conv Entropy,0.2682970796779233,0.2682970796779233,0.2682970796779233,16642.0,16642,predictions/bcdh/000000451420.npy,datasets/coco_animals/train/seg/000000451420.png
7,,0.0,0.0,0.0,11415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14193231172662463,0.12413990825688073,0.1656782092978764,16642.0,0.7096615586331231,0.6206995412844036,0.8283910464893821,5227.0,0.22289394105127597,0.19495231957057912,0.2601850739093859,16642.0,Negotiation - Pixelwise Entropy,0.2601850739093859,0.2601850739093859,0.2601850739093859,16642.0,16642,predictions/bcdh/000000451420.npy,datasets/coco_animals/train/seg/000000451420.png
8,,0.0,0.0,0.0,11415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11469473684210527,0.08364625372872433,0.18239908169121868,16642.0,0.5734736842105264,0.4182312686436217,0.9119954084560934,5227.0,0.1801193935445512,0.13136010342508178,0.28644393702679966,16642.0,Negotiation - Mean Entropy,0.28644393702679966,0.28644393702679966,0.28644393702679966,16642.0,16642,predictions/bcdh/000000451420.npy,datasets/coco_animals/train/seg/000000451420.png
9,,0.0,0.0,0.0,11415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14177835894083032,0.1237551719218148,0.16594604935909701,16642.0,0.7088917947041516,0.618775859609074,0.829730246795485,5227.0,0.22265216986651848,0.1943481203086546,0.26060569643071746,16642.0,Negotiation - 3x3 Conv Entropy,0.26060569643071746,0.26060569643071746,0.26060569643071746,16642.0,16642,predictions/bcdh/000000451420.npy,datasets/coco_animals/train/seg/000000451420.png
