,bird_f1-score,bird_precision,bird_recall,bird_support,cat_f1-score,cat_precision,cat_recall,cat_support,dog_f1-score,dog_precision,dog_recall,dog_support,horse_f1-score,horse_precision,horse_recall,horse_support,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,other_f1-score,other_precision,other_recall,other_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,method,accuracy,non_consensus_px,pred_path,gt_path
0,0.0,0.0,0.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14909937259664036,0.12392968290015982,0.1870984126984127,15587.0,0.4726374542888304,0.4726374542888304,0.4726374542888304,15587.0,0.7454968629832018,0.6196484145007991,0.9354920634920635,7875.0,0.3766464230443777,0.31306417297708306,0.4726374542888304,15587.0,Majority Voting,,15587,predictions/bcdh/000000566653.npy,datasets/coco_animals/train/seg/000000566653.png
1,0.0,0.0,0.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15938230656299274,0.1393685812095854,0.1861079365079365,15587.0,,,,,0.7969115328149637,0.696842906047927,0.9305396825396826,7875.0,0.4026225906792737,0.3520650468420751,0.470135369217938,15587.0,Mean Proposal,0.470135369217938,15587,predictions/bcdh/000000566653.npy,datasets/coco_animals/train/seg/000000566653.png
2,0.0,0.0,0.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1506808615994058,0.14698707885521073,0.15456507936507938,15587.0,,,,,0.7534043079970291,0.7349353942760536,0.7728253968253969,7875.0,0.3806414913374353,0.3713104657678785,0.3904535831141336,15587.0,Maximum Proposal,0.3904535831141336,15587,predictions/bcdh/000000566653.npy,datasets/coco_animals/train/seg/000000566653.png
3,0.0,0.0,0.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16082613847976976,0.14472882388787325,0.18095238095238095,15587.0,,,,,0.8041306923988488,0.7236441194393662,0.9047619047619048,7875.0,0.40626991740815643,0.3656057894774497,0.4571116956438057,15587.0,Weighted Mean - Pixelwise Entropy,0.4571116956438057,15587,predictions/bcdh/000000566653.npy,datasets/coco_animals/train/seg/000000566653.png
4,0.0,0.0,0.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15846665950821434,0.13727095153939167,0.1874031746031746,15587.0,0.4734073266183358,0.4734073266183358,0.4734073266183358,15587.0,0.7923332975410717,0.6863547576969584,0.937015873015873,7875.0,0.4003095347492102,0.3467661331150027,0.4734073266183358,15587.0,Weighted Mean - Mean Entropy,,15587,predictions/bcdh/000000566653.npy,datasets/coco_animals/train/seg/000000566653.png
5,0.0,0.0,0.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16110985788405144,0.1449122451050015,0.18138412698412698,15587.0,,,,,0.8055492894202572,0.7245612255250076,0.9069206349206349,7875.0,0.40698663336014146,0.36606913780775224,0.458202348110605,15587.0,Weighted Mean - 3x3 Conv Entropy,0.458202348110605,15587,predictions/bcdh/000000566653.npy,datasets/coco_animals/train/seg/000000566653.png
6,0.0,0.0,0.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16129322969471668,0.1449336977426865,0.18181587301587301,15587.0,,,,,0.8064661484735834,0.7246684887134325,0.909079365079365,7875.0,0.4074498568826246,0.36612333025073973,0.45929300057740424,15587.0,Weighted Mean - 5x5 Conv Entropy,0.45929300057740424,15587,predictions/bcdh/000000566653.npy,datasets/coco_animals/train/seg/000000566653.png
7,0.0,0.0,0.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15295755045233123,0.14076208773615112,0.16746666666666668,15587.0,,,,,0.7647877522616562,0.7038104386807557,0.8373333333333334,7875.0,0.3863927342696184,0.3555852444095048,0.4230448450631937,15587.0,Negotiation - Pixelwise Entropy,0.4230448450631937,15587,predictions/bcdh/000000566653.npy,datasets/coco_animals/train/seg/000000566653.png
8,0.0,0.0,0.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1533590336674377,0.12882556131260794,0.18943492063492065,15587.0,0.47853980881503816,0.47853980881503816,0.47853980881503816,15587.0,0.7667951683371884,0.6441278065630397,0.9471746031746032,7875.0,0.3874069385164149,0.32543186480297287,0.47853980881503816,15587.0,Negotiation - Mean Entropy,,15587,predictions/bcdh/000000566653.npy,datasets/coco_animals/train/seg/000000566653.png
9,0.0,0.0,0.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15308842276045892,0.14078652882873283,0.16774603174603175,15587.0,,,,,0.7654421138022945,0.7039326441436641,0.8387301587301588,7875.0,0.3867233365107506,0.35564698611864726,0.42375056136524025,15587.0,Negotiation - 3x3 Conv Entropy,0.42375056136524025,15587,predictions/bcdh/000000566653.npy,datasets/coco_animals/train/seg/000000566653.png
10,0.0,0.0,0.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15319493436650666,0.1406455723083457,0.1682031746031746,15587.0,,,,,0.7659746718325333,0.7032278615417286,0.841015873015873,7875.0,0.3869924001206903,0.35529090970944455,0.4249053698594983,15587.0,Negotiation - 5x5 Conv Entropy,0.4249053698594983,15587,predictions/bcdh/000000566653.npy,datasets/coco_animals/train/seg/000000566653.png
11,0.0,0.0,0.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15288741171582887,0.1435257410296412,0.16355555555555557,15587.0,,,,,0.7644370585791443,0.717628705148206,0.8177777777777778,7875.0,0.38621555375061023,0.3625666294374878,0.4131648168345416,15587.0,Negotiation - Pixelwise Entropy (Weighted),0.4131648168345416,15587,predictions/bcdh/000000566653.npy,datasets/coco_animals/train/seg/000000566653.png
12,0.0,0.0,0.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15132738904841064,0.12541750167000668,0.19073015873015872,15587.0,0.4818117662154359,0.4818117662154359,0.4818117662154359,15587.0,0.7566369452420533,0.6270875083500334,0.9536507936507936,7875.0,0.3822747125028017,0.31682261681250484,0.4818117662154359,15587.0,Negotiation - Mean Entropy (Weighted),,15587,predictions/bcdh/000000566653.npy,datasets/coco_animals/train/seg/000000566653.png
13,0.0,0.0,0.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15289859372218598,0.14350634885275118,0.1636063492063492,15587.0,,,,,0.7644929686109299,0.7175317442637559,0.818031746031746,7875.0,0.38624380110419404,0.3625176420143118,0.4132931288894592,15587.0,Negotiation - 3x3 Conv Entropy (Weighted),0.4132931288894592,15587,predictions/bcdh/000000566653.npy,datasets/coco_animals/train/seg/000000566653.png
14,0.0,0.0,0.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15316680478276312,0.14345271094356357,0.1642920634920635,15587.0,,,,,0.7658340239138156,0.7172635547178179,0.8214603174603174,7875.0,0.38692134075327506,0.3623821449543091,0.4150253416308462,15587.0,Negotiation - 5x5 Conv Entropy (Weighted),0.4150253416308462,15587,predictions/bcdh/000000566653.npy,datasets/coco_animals/train/seg/000000566653.png
15,0.0,0.0,0.0,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15272393623121922,0.13924500679703022,0.1690920634920635,15587.0,,,,,0.763619681156096,0.6962250339851511,0.8454603174603175,7875.0,0.3858025912044817,0.35175288013299966,0.4271508308205556,15587.0,Negotiation - Pixelwise Entropy (Mean-Weighted),0.4271508308205556,15587,predictions/bcdh/000000566653.npy,datasets/coco_animals/train/seg/000000566653.png
