,bird_f1-score,bird_precision,bird_recall,bird_support,cat_f1-score,cat_precision,cat_recall,cat_support,dog_f1-score,dog_precision,dog_recall,dog_support,horse_f1-score,horse_precision,horse_recall,horse_support,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,other_f1-score,other_precision,other_recall,other_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,method,non_consensus_px,pred_path,gt_path
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8192820937209062,0.8644400785854617,0.7786079433739678,5086.0,0.0,0.0,0.0,0.0,0.2999779417270181,0.36151568110801635,0.2622030701562751,8326.0,0.6828008647609897,0.6828008647609897,0.6828008647609897,8326.0,0.6806076149141842,0.94313832695462,0.5324074074074074,3240.0,0.7653179679301569,0.895064907400748,0.6828008647609897,8326.0,Majority Voting,8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8361965641230522,0.8497766950872919,0.8230436492331892,5086.0,0.0,0.0,0.0,0.0,0.30172414913712303,0.3624797783504084,0.26794206317997116,8326.0,0.7038193610377131,0.7038193610377131,0.7038193610377131,8326.0,0.6724241815625629,0.9626221966647499,0.5166666666666667,3240.0,0.772465778692355,0.8936896695181067,0.7038193610377131,8326.0,Mean Proposal,8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8361603335544394,0.8070239619535394,0.8674793550924106,5086.0,0.0,0.0,0.0,0.0,0.2900427862719767,0.35553421200378327,0.2633106858332969,8326.0,0.7046601008887822,0.7046601008887822,0.7046601008887822,8326.0,0.6140535978054442,0.970647098065377,0.44907407407407407,3240.0,0.749729175275945,0.8706966692562482,0.7046601008887822,8326.0,Maximum Proposal,8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8303743728290235,0.8152709359605911,0.8460479748328745,5086.0,0.0,0.0,0.0,0.0,0.2965934234487725,0.3573189827991957,0.26748119990484653,8326.0,0.7080230602930578,0.7080230602930578,0.7080230602930578,8326.0,0.652592744414839,0.9713239780353874,0.49135802469135803,3240.0,0.7611919952092833,0.8759977983581817,0.7080230602930578,8326.0,Weighted Mean - Pixelwise Entropy,8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8304199316857545,0.8490139687756779,0.8126228863546991,5086.0,0.0,0.0,0.0,0.0,0.3014722969856697,0.36239960468907634,0.2669072933203226,8326.0,0.6994955560893586,0.6994955560893586,0.6994955560893586,8326.0,0.6769415532425941,0.9629840546697038,0.5219135802469136,3240.0,0.7706949801897373,0.8933645666974463,0.6994955560893586,8326.0,Weighted Mean - Mean Entropy,8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8312114197530864,0.8157894736842105,0.8472276838379866,5086.0,0.0,0.0,0.0,0.0,0.2970918233569632,0.3574436090225564,0.26808751207623926,8326.0,0.7094643286091762,0.7094643286091761,0.7094643286091761,8326.0,0.6542476970317297,0.9714285714285714,0.49320987654320986,3240.0,0.7623473239547203,0.8763552527728161,0.7094643286091761,8326.0,Weighted Mean - 3x3 Conv Entropy,8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8314671814671815,0.816647705726204,0.8468344475029492,5086.0,0.0,0.0,0.0,0.0,0.298049504007081,0.3575568412053731,0.26905824752528124,8326.0,0.7112659140043238,0.7112659140043238,0.7112659140043238,8326.0,0.6587803385682235,0.9711365003006615,0.4984567901234568,3240.0,0.7642674011413799,0.8767658530263772,0.7112659140043238,8326.0,Weighted Mean - 5x5 Conv Entropy,8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8361090083270251,0.8059102517329442,0.8686590640975226,5086.0,0.0,0.0,0.0,0.0,0.2964348218549394,0.3554819264308515,0.2705219362762946,8326.0,0.7189526783569541,0.7189526783569541,0.7189526783569541,8326.0,0.646065100947672,0.9714993804213135,0.4839506172839506,3240.0,0.7621548574851917,0.8703480101944283,0.7189526783569541,8326.0,Negotiation - Pixelwise Entropy,8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727971874313337,0.8757470119521913,0.6915060951631931,5086.0,0.0,0.0,0.0,0.0,0.2931210138409466,0.3667570318182312,0.2468197375511571,8326.0,0.6335575306269517,0.6335575306269517,0.6335575306269517,8326.0,0.6928078817733991,0.9580381471389646,0.5425925925925926,3240.0,0.7416699534256037,0.9077699855295569,0.6335575306269517,8326.0,Negotiation - Mean Entropy,8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8367559382984764,0.806604634190841,0.8692489186000787,5086.0,0.0,0.0,0.0,0.0,0.29717647029073324,0.3556593883766298,0.2713189195224849,8326.0,0.720634158059092,0.720634158059092,0.720634158059092,8326.0,0.64912641315519,0.9716923076923077,0.48734567901234566,3240.0,0.7637413260640002,0.8708472551546595,0.720634158059092,8326.0,Negotiation - 3x3 Conv Entropy,8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834423277414463,0.8054894784995426,0.8655131734172238,5086.0,0.0,0.0,0.0,0.0,0.29762395509378753,0.355376654068746,0.2716211532019633,8326.0,0.7203939466730723,0.7203939466730723,0.7203939466730723,8326.0,0.6536964980544747,0.9713937918441875,0.4925925925925926,3240.0,0.7640948165537421,0.8700498886889072,0.7203939466730723,8326.0,Negotiation - 5x5 Conv Entropy,8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8339295801167388,0.8000361271676301,0.8708218639402281,5086.0,0.0,0.0,0.0,0.0,0.2941114974186966,0.3545503726416478,0.26879400241767526,8326.0,0.7160701417247177,0.7160701417247177,0.7160701417247177,8326.0,0.6366279069767442,0.9727157360406091,0.47314814814814815,3240.0,0.7571511245590181,0.8672330924268724,0.7160701417247177,8326.0,Negotiation - Pixelwise Entropy (Weighted),8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7312593272873377,0.8786206896551724,0.6262288635469917,5086.0,0.0,0.0,0.0,0.0,0.28591447824679667,0.3673280130655877,0.23512231591927488,8326.0,0.5963247657938986,0.5963247657938986,0.5963247657938986,8326.0,0.6983130639466457,0.9580193756727664,0.5493827160493827,3240.0,0.7184385378057327,0.9095180884897873,0.5963247657938986,8326.0,Negotiation - Mean Entropy (Weighted),8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8330040455357982,0.7986649828612664,0.8704286276051907,5086.0,0.0,0.0,0.0,0.0,0.29409250345931914,0.3545299508869741,0.26883881194079123,8326.0,0.7160701417247177,0.7160701417247177,0.7160701417247177,8326.0,0.6374584717607974,0.9739847715736041,0.4737654320987654,3240.0,0.7569089627792522,0.8668893541593656,0.7160701417247177,8326.0,Negotiation - 3x3 Conv Entropy (Weighted),8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8305866842452209,0.7970359660220495,0.8670861187573732,5086.0,0.0,0.0,0.0,0.0,0.2950750251875375,0.3540489377526965,0.2698369768378944,8326.0,0.7172711986548164,0.7172711986548163,0.7172711986548163,8326.0,0.6447884416924665,0.973208722741433,0.4820987654320988,3240.0,0.7582847017961547,0.8655922633762175,0.7172711986548163,8326.0,Negotiation - 5x5 Conv Entropy (Weighted),8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8359397213534262,0.8069533394327539,0.8670861187573732,5086.0,0.0,0.0,0.0,0.0,0.29770649315365305,0.35565546349362825,0.2716888286897462,8326.0,0.7208743694451117,0.7208743694451117,0.7208743694451117,8326.0,0.652592744414839,0.9713239780353874,0.49135802469135803,3240.0,0.7645916303996643,0.8709169316826376,0.7208743694451117,8326.0,Negotiation - Pixelwise Entropy (Mean-Weighted),8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7312593272873377,0.8786206896551724,0.6262288635469917,5086.0,0.0,0.0,0.0,0.0,0.28591447824679667,0.3673280130655877,0.23512231591927488,8326.0,0.5963247657938986,0.5963247657938986,0.5963247657938986,8326.0,0.6983130639466457,0.9580193756727664,0.5493827160493827,3240.0,0.7184385378057327,0.9095180884897873,0.5963247657938986,8326.0,Negotiation - Mean Entropy (Mean-Weighted),8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8361603335544394,0.8070239619535394,0.8674793550924106,5086.0,0.0,0.0,0.0,0.0,0.29832862972234453,0.35582226811886325,0.272384759907371,8326.0,0.7223156377612299,0.7223156377612299,0.7223156377612299,8326.0,0.6554828150572831,0.9720873786407767,0.49444444444444446,3240.0,0.7658510421863411,0.8712571435613521,0.7223156377612299,8326.0,Negotiation - 3x3 Conv Entropy (Mean-Weighted),8326,predictions/bcdh/000000078699.npy,datasets/coco_animals/train/seg/000000078699.png
