,bird_f1-score,bird_precision,bird_recall,bird_support,cat_f1-score,cat_precision,cat_recall,cat_support,dog_f1-score,dog_precision,dog_recall,dog_support,horse_f1-score,horse_precision,horse_recall,horse_support,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,other_f1-score,other_precision,other_recall,other_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,method,non_consensus_px,pred_path,gt_path
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11137.0,0.11776867131834459,0.08345542067810799,0.2,19112.0,0.41727710339054,0.41727710339053997,0.41727710339053997,19112.0,0.5888433565917229,0.41727710339053997,1.0,7975.0,0.24571085018935698,0.17412018101399937,0.41727710339053997,19112.0,Majority Voting,19112,predictions/bcdh/000000101828.npy,datasets/coco_animals/train/seg/000000101828.png
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024940302467498007,0.8294117647058824,0.012660501032594055,11137.0,0.12306957032000328,0.24978056854670916,0.20180482747924605,19112.0,0.4231372959397237,0.4231372959397237,0.4231372959397237,19112.0,0.5904075491325184,0.4194910780276634,0.9963636363636363,7975.0,0.26089683721810164,0.6583612479489341,0.4231372959397237,19112.0,Mean Proposal,19112,predictions/bcdh/000000101828.npy,datasets/coco_animals/train/seg/000000101828.png
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8005920752998329,0.6933797909407665,0.9470234353955285,11137.0,0.2716374450363896,0.30842730399692025,0.27243916983772637,19112.0,0.7250941816659691,0.7250941816659691,0.7250941816659691,19112.0,0.5575951498821151,0.8487567290438349,0.41517241379310343,7975.0,0.6991950221287206,0.7582150296061062,0.7250941816659691,19112.0,Maximum Proposal,19112,predictions/bcdh/000000101828.npy,datasets/coco_animals/train/seg/000000101828.png
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8032309570771109,0.8419808998720094,0.7678908144024423,11137.0,0.311148258751512,0.3106630699799854,0.3133273791814289,19112.0,0.7807660108832147,0.7807660108832147,0.7807660108832147,19112.0,0.752510336680449,0.7113344500279174,0.7987460815047022,7975.0,0.7820664035158206,0.7874651277128092,0.7807660108832147,19112.0,Weighted Mean - Pixelwise Entropy,19112,predictions/bcdh/000000101828.npy,datasets/coco_animals/train/seg/000000101828.png
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07177814029363785,0.8196078431372549,0.03753254916045614,11137.0,0.13299956830781512,0.24867589611911853,0.20519929980074325,19112.0,0.43433444956048556,0.43433444956048556,0.43433444956048556,19112.0,0.5932197012454378,0.4237716374583378,0.9884639498432601,7975.0,0.2893637644350466,0.6544344578144543,0.43433444956048556,19112.0,Weighted Mean - Mean Entropy,19112,predictions/bcdh/000000101828.npy,datasets/coco_animals/train/seg/000000101828.png
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804023880035726,0.8437253354380426,0.7678908144024423,11137.0,0.31161593759053263,0.3111470278719223,0.31385402494945397,19112.0,0.7818647969861867,0.7818647969861867,0.7818647969861867,19112.0,0.754055807916937,0.7120098039215687,0.8013793103448276,7975.0,0.7831733476399881,0.788763459975303,0.7818647969861867,19112.0,Weighted Mean - 3x3 Conv Entropy,19112,predictions/bcdh/000000101828.npy,datasets/coco_animals/train/seg/000000101828.png
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8040139451615942,0.8457726236495193,0.7661847894406034,11137.0,0.3118558540987973,0.31143536258870913,0.314215014314453,19112.0,0.7823357053160318,0.7823357053160318,0.7823357053160318,19112.0,0.7552653253323921,0.7114041892940264,0.8048902821316615,7975.0,0.7836722622849781,0.7897037525745373,0.7823357053160318,19112.0,Weighted Mean - 5x5 Conv Entropy,19112,predictions/bcdh/000000101828.npy,datasets/coco_animals/train/seg/000000101828.png
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810050017447947,0.7128429097857241,0.9379545658615426,11137.0,0.28320360117317345,0.3115681333254714,0.2820611326080452,19112.0,0.743668899120971,0.7436688991209711,0.7436688991209711,19112.0,0.6059679884179201,0.844997756841633,0.4723510971786834,7975.0,0.7248912595202333,0.7679881015642336,0.7436688991209711,19112.0,Negotiation - Pixelwise Entropy,19112,predictions/bcdh/000000101828.npy,datasets/coco_animals/train/seg/000000101828.png
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3889854669355399,0.8622071516646116,0.2511448325401814,11137.0,0.2040899256649254,0.2673242132923375,0.23901893516007391,19112.0,0.5402365006278778,0.5402365006278778,0.5402365006278778,19112.0,0.631464161389087,0.4744139147970759,0.943949843260188,7975.0,0.4901662741910358,0.7003899130700847,0.5402365006278778,19112.0,Negotiation - Mean Entropy,19112,predictions/bcdh/000000101828.npy,datasets/coco_animals/train/seg/000000101828.png
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.811358868774765,0.7150290996234167,0.937685193499147,11137.0,0.28446373017219384,0.31220928120713287,0.28316086315124006,19112.0,0.7459187944746756,0.7459187944746756,0.7459187944746756,19112.0,0.610959782086204,0.8460173064122476,0.4781191222570533,7975.0,0.7277369183592526,0.769687479130581,0.7459187944746756,19112.0,Negotiation - 3x3 Conv Entropy,19112,predictions/bcdh/000000101828.npy,datasets/coco_animals/train/seg/000000101828.png
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8128021206923437,0.718222528418877,0.9360689593247733,11137.0,0.2861684419558407,0.31266778173337295,0.28464325894959414,19112.0,0.7487442444537463,0.7487442444537463,0.7487442444537463,19112.0,0.6180400890868597,0.8451163802479879,0.4871473354231975,7975.0,0.7315323842935505,0.7711724273481968,0.7487442444537463,19112.0,Negotiation - 5x5 Conv Entropy,19112,predictions/bcdh/000000101828.npy,datasets/coco_animals/train/seg/000000101828.png
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8057173513182097,0.7027876194932816,0.9439705486217114,11137.0,0.2775352908441168,0.3105069580426486,0.2772956771224614,19112.0,0.7347216408539138,0.7347216408539138,0.7347216408539138,19112.0,0.5819591029023746,0.8497471707199614,0.4425078369905956,7975.0,0.7123481575595092,0.7641104753447243,0.7347216408539138,19112.0,Negotiation - Pixelwise Entropy (Weighted),19112,predictions/bcdh/000000101828.npy,datasets/coco_animals/train/seg/000000101828.png
