,bird_f1-score,bird_precision,bird_recall,bird_support,cat_f1-score,cat_precision,cat_recall,cat_support,dog_f1-score,dog_precision,dog_recall,dog_support,horse_f1-score,horse_precision,horse_recall,horse_support,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,other_f1-score,other_precision,other_recall,other_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,method,accuracy,non_consensus_px,pred_path,gt_path
0,0.0,0.0,0.0,4582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1862906192519926,0.17849142320043862,0.19480253034706788,16280.0,0.6998771498771499,0.6998771498771499,0.6998771498771499,16280.0,0.9314530962599631,0.8924571160021931,0.9740126517353394,11698.0,0.6692959656049784,0.6412753896187748,0.6998771498771499,16280.0,Majority Voting,,16280,predictions/bcdh/000000277050.npy,datasets/coco_animals/train/seg/000000277050.png
1,0.0,0.0,0.0,4582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1849190617773373,0.17886243808915164,0.19140023935715506,16280.0,,,,,0.9245953088866865,0.8943121904457582,0.9570011967857753,11698.0,0.6643682999604704,0.6426083540438869,0.6876535626535627,16280.0,Mean Proposal,0.6876535626535627,16280,predictions/bcdh/000000277050.npy,datasets/coco_animals/train/seg/000000277050.png
2,0.0,0.0,0.0,4582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1553281614392461,0.17521743798990658,0.13949393058642504,16280.0,,,,,0.7766408071962305,0.8760871899495329,0.6974696529321252,11698.0,0.5580555382421072,0.6295127732204936,0.5011670761670761,16280.0,Maximum Proposal,0.5011670761670761,16280,predictions/bcdh/000000277050.npy,datasets/coco_animals/train/seg/000000277050.png
3,0.0,0.0,0.0,4582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16726550510065902,0.17719969395562357,0.1583860488972474,16280.0,,,,,0.836327525503295,0.8859984697781178,0.791930244486237,11698.0,0.6009434516792104,0.636634526994129,0.5690417690417691,16280.0,Weighted Mean - Pixelwise Entropy,0.5690417690417691,16280,predictions/bcdh/000000277050.npy,datasets/coco_animals/train/seg/000000277050.png
4,0.0,0.0,0.0,4582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18497232171930966,0.17655011655011654,0.19423833133869037,16280.0,,,,,0.9248616085965483,0.8827505827505827,0.9711916566934519,11698.0,0.6645596497151365,0.6343007565734838,0.6978501228501228,16280.0,Weighted Mean - Mean Entropy,0.6978501228501228,16280,predictions/bcdh/000000277050.npy,datasets/coco_animals/train/seg/000000277050.png
5,0.0,0.0,0.0,4582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16728782204575193,0.17714285714285713,0.1584715335954864,16280.0,,,,,0.8364391102287596,0.8857142857142857,0.792357667977432,11698.0,0.6010236309248175,0.6364303264303264,0.5693488943488944,16280.0,Weighted Mean - 3x3 Conv Entropy,0.5693488943488944,16280,predictions/bcdh/000000277050.npy,datasets/coco_animals/train/seg/000000277050.png
6,0.0,0.0,0.0,4582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16760239715225525,0.17720819437827537,0.1589844417849205,16280.0,,,,,0.8380119857612762,0.8860409718913769,0.7949222089246025,11698.0,0.6021538212183912,0.6366650669032756,0.5711916461916462,16280.0,Weighted Mean - 5x5 Conv Entropy,0.5711916461916462,16280,predictions/bcdh/000000277050.npy,datasets/coco_animals/train/seg/000000277050.png
7,0.0,0.0,0.0,4582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15954102336862724,0.17556719022687609,0.14619593092836383,16280.0,,,,,0.7977051168431363,0.8778359511343804,0.7309796546418191,11698.0,0.5731913057021504,0.6307693462143723,0.5252457002457003,16280.0,Negotiation - Pixelwise Entropy,0.5252457002457003,16280,predictions/bcdh/000000277050.npy,datasets/coco_animals/train/seg/000000277050.png
8,0.0,0.0,0.0,4582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1803686308560603,0.1675342767065034,0.19533253547614976,16280.0,0.7017813267813268,0.7017813267813268,0.7017813267813268,16280.0,0.9018431542803015,0.837671383532517,0.9766626773807489,11698.0,0.6480197308827376,0.6019090813613872,0.7017813267813268,16280.0,Negotiation - Mean Entropy,,16280,predictions/bcdh/000000277050.npy,datasets/coco_animals/train/seg/000000277050.png
9,0.0,0.0,0.0,4582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15966065352165199,0.17556125064069708,0.14640109420413744,16280.0,,,,,0.7983032676082599,0.8778062532034854,0.7320054710206872,11698.0,0.5736211071548787,0.6307480067551826,0.525982800982801,16280.0,Negotiation - 3x3 Conv Entropy,0.525982800982801,16280,predictions/bcdh/000000277050.npy,datasets/coco_animals/train/seg/000000277050.png
10,0.0,0.0,0.0,4582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16011162790697678,0.17559681697612733,0.14713626260899298,16280.0,,,,,0.8005581395348839,0.8779840848806366,0.735681313044965,11698.0,0.5752413462087881,0.6308757877723395,0.5286240786240787,16280.0,Negotiation - 5x5 Conv Entropy,0.5286240786240787,16280,predictions/bcdh/000000277050.npy,datasets/coco_animals/train/seg/000000277050.png
11,0.0,0.0,0.0,4582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15663913146093938,0.17489195741541058,0.14183621131817406,16280.0,,,,,0.7831956573046969,0.8744597870770529,0.7091810565908703,11698.0,0.5627655282033381,0.6283434022866932,0.5095823095823095,16280.0,Negotiation - Pixelwise Entropy (Weighted),0.5095823095823095,16280,predictions/bcdh/000000277050.npy,datasets/coco_animals/train/seg/000000277050.png
12,0.0,0.0,0.0,4582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17542622888011955,0.15895299590363118,0.19570866814840143,16280.0,0.7031326781326781,0.7031326781326781,0.7031326781326781,16280.0,0.8771311444005977,0.794764979518156,0.9785433407420072,11698.0,0.6302629070760559,0.5710786689436971,0.7031326781326781,16280.0,Negotiation - Mean Entropy (Weighted),,16280,predictions/bcdh/000000277050.npy,datasets/coco_animals/train/seg/000000277050.png
