,bird_f1-score,bird_precision,bird_recall,bird_support,cat_f1-score,cat_precision,cat_recall,cat_support,dog_f1-score,dog_precision,dog_recall,dog_support,horse_f1-score,horse_precision,horse_recall,horse_support,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,other_f1-score,other_precision,other_recall,other_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,method,non_consensus_px,pred_path,gt_path
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7195646671728677,0.7186552072800809,0.720476431829701,3946.0,0.0,0.0,0.0,0.0,0.31317357984877797,0.3131091647208691,0.3132386187751445,11160.0,0.8014336917562723,0.8014336917562724,0.8014336917562724,11160.0,0.8463032320710223,0.8468906163242643,0.8457166620460216,7214.0,0.8014904742674275,0.801548598036778,0.8014336917562724,11160.0,Majority Voting,11160,predictions/bcdh/000000102367.npy,datasets/coco_animals/train/seg/000000102367.png
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7973558734286954,0.6965164710336994,0.9323365433350228,3946.0,0.0,0.0,0.0,0.0,0.3309041108299493,0.3302185715119458,0.3420259446525882,11160.0,0.8324372759856631,0.8324372759856631,0.8324372759856631,11160.0,0.8571646807210511,0.9545763865260293,0.777793179927918,7214.0,0.8360172296838076,0.8633304701700496,0.8324372759856631,11160.0,Mean Proposal,11160,predictions/bcdh/000000102367.npy,datasets/coco_animals/train/seg/000000102367.png
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728875968992248,0.5900533417006589,0.9531170805879372,3946.0,0.0,0.0,0.0,0.0,0.29914186046511626,0.31027978660172806,0.31818094314836093,11160.0,0.7492831541218637,0.7492831541218637,0.7492831541218637,11160.0,0.7668333333333334,0.9613455913079816,0.6377876351538675,7214.0,0.7534122079130895,0.830062507351844,0.7492831541218637,11160.0,Maximum Proposal,11160,predictions/bcdh/000000102367.npy,datasets/coco_animals/train/seg/000000102367.png
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7765758269190765,0.6586097388849682,0.946021287379625,3946.0,0.0,0.0,0.0,0.0,0.32150436733564913,0.32396521070488876,0.33555856853774924,11160.0,0.8075268817204301,0.8075268817204301,0.8075268817204301,11160.0,0.830946009759169,0.9612163146394757,0.7317715553091212,7214.0,0.8117215705578243,0.8542194017427653,0.8075268817204301,11160.0,Weighted Mean - Pixelwise Entropy,11160,predictions/bcdh/000000102367.npy,datasets/coco_animals/train/seg/000000102367.png
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8006094906399651,0.7016405951926745,0.9320831221490117,3946.0,0.0,0.0,0.0,0.0,0.3322205883503506,0.3312710051487072,0.3430564913552251,11160.0,0.8358422939068101,0.8358422939068101,0.8358422939068101,11160.0,0.860493451111788,0.9547144305508618,0.783199334627114,7214.0,0.8393194270954965,0.8652315134967931,0.8358422939068101,11160.0,Weighted Mean - Mean Entropy,11160,predictions/bcdh/000000102367.npy,datasets/coco_animals/train/seg/000000102367.png
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776044915782907,0.657968970380818,0.9457678661936137,3946.0,0.0,0.0,0.0,0.0,0.3212930644036291,0.3237949602569216,0.33536926494928554,11160.0,0.806989247311828,0.806989247311828,0.806989247311828,11160.0,0.8304204062352385,0.9610058309037901,0.731078458552814,7214.0,0.8111940903459104,0.8538567760988037,0.806989247311828,11160.0,Weighted Mean - 3x3 Conv Entropy,11160,predictions/bcdh/000000102367.npy,datasets/coco_animals/train/seg/000000102367.png
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7762405076458962,0.6583730368801836,0.9455144450076026,3946.0,0.0,0.0,0.0,0.0,0.3213927462132117,0.3238464624643309,0.3354294761930925,11160.0,0.8072580645161289,0.807258064516129,0.807258064516129,11160.0,0.8307232234201621,0.960859275441471,0.7316329359578597,7214.0,0.811458994348007,0.8539049118784924,0.807258064516129,11160.0,Weighted Mean - 5x5 Conv Entropy,11160,predictions/bcdh/000000102367.npy,datasets/coco_animals/train/seg/000000102367.png
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7542073969565656,0.6260665885895934,0.9483020780537252,3946.0,0.0,0.0,0.0,0.0,0.3114932499809719,0.31734142885046734,0.3276975655968831,11160.0,0.7814516129032257,0.7814516129032258,0.7814516129032258,11160.0,0.8032588529482939,0.9606405556627435,0.6901857499306904,7214.0,0.7859150316809677,0.8423404773410007,0.7814516129032258,11160.0,Negotiation - Pixelwise Entropy,11160,predictions/bcdh/000000102367.npy,datasets/coco_animals/train/seg/000000102367.png
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8056467498358503,0.7089753466872111,0.9328433857070451,3946.0,0.0,0.0,0.0,0.0,0.33418351473731117,0.3329143722865039,0.344677909190203,11160.0,0.8408602150537634,0.8408602150537634,0.8408602150537634,11160.0,0.8652708238507055,0.9555965147453083,0.7905461602439701,7214.0,0.8441886915870299,0.8683951590860564,0.8408602150537634,11160.0,Negotiation - Mean Entropy,11160,predictions/bcdh/000000102367.npy,datasets/coco_animals/train/seg/000000102367.png
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7531187122736419,0.6244577911244578,0.9485554992397365,3946.0,0.0,0.0,0.0,0.0,0.3109791544094941,0.31703247963410564,0.32730466791004875,11160.0,0.7801075268817205,0.7801075268817205,0.7801075268817205,11160.0,0.8017770597738287,0.9607046070460704,0.6879678403105074,7214.0,0.7845722354695511,0.8418130357533568,0.7801075268817205,11160.0,Negotiation - 3x3 Conv Entropy,11160,predictions/bcdh/000000102367.npy,datasets/coco_animals/train/seg/000000102367.png
