,bird_f1-score,bird_precision,bird_recall,bird_support,cat_f1-score,cat_precision,cat_recall,cat_support,dog_f1-score,dog_precision,dog_recall,dog_support,horse_f1-score,horse_precision,horse_recall,horse_support,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,other_f1-score,other_precision,other_recall,other_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,method,non_consensus_px,pred_path,gt_path
0,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18217164532954006,0.17208121827411166,0.1935191403626595,6891.0,0.8363082281236395,0.8363082281236395,0.8363082281236395,6891.0,0.9108582266477002,0.8604060913705583,0.9675957018132975,5956.0,0.7872691333498334,0.7436625569878168,0.8363082281236395,6891.0,Majority Voting,6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
1,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Mean Proposal,6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
2,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Maximum Proposal,6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
3,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Weighted Mean - Pixelwise Entropy,6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
4,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Weighted Mean - Mean Entropy,6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
5,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Weighted Mean - 3x3 Conv Entropy,6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
6,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Weighted Mean - 5x5 Conv Entropy,6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
7,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Negotiation - Pixelwise Entropy,6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
8,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Negotiation - Mean Entropy,6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
9,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Negotiation - 3x3 Conv Entropy,6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
10,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Negotiation - 5x5 Conv Entropy,6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
11,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Negotiation - Pixelwise Entropy (Weighted),6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
12,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Negotiation - Mean Entropy (Weighted),6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
13,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Negotiation - 3x3 Conv Entropy (Weighted),6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
14,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Negotiation - 5x5 Conv Entropy (Weighted),6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
15,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Negotiation - Pixelwise Entropy (Mean-Weighted),6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
16,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Negotiation - Mean Entropy (Mean-Weighted),6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
17,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Negotiation - 3x3 Conv Entropy (Mean-Weighted),6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
18,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544407254611972,0.17286315483964593,0.2,6891.0,0.8643157741982295,0.8643157741982296,0.8643157741982296,6891.0,0.9272203627305986,0.8643157741982296,1.0,5956.0,0.8014111856658606,0.7470417575278849,0.8643157741982296,6891.0,Negotiation - 5x5 Conv Entropy (Mean-Weighted),6891,predictions/bcdh/000000134562.npy,datasets/coco_animals/train/seg/000000134562.png
