,accuracy,bird_f1-score,bird_precision,bird_recall,bird_support,cat_f1-score,cat_precision,cat_recall,cat_support,dog_f1-score,dog_precision,dog_recall,dog_support,horse_f1-score,horse_precision,horse_recall,horse_support,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,other_f1-score,other_precision,other_recall,other_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,non_consensus_px,pred_path,gt_path
0,0.32351281182977765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076513639387890894,0.8214285714285714,0.003843582887700535,5984.0,0.10388850861134018,0.2333324659554168,0.19854262962101837,8859.0,0.5117911791179118,0.34523375834851244,0.9888695652173913,2875.0,0.17125921681608652,0.6668896745321757,0.32351281182977765,8859.0,Majority Voting,,,,,8859,predictions/bcdh/000000141475.npy,datasets/coco_animals/train/seg/000000141475.png
1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24605493863237873,0.9790697674418605,0.14070855614973263,5984.0,0.16072992564135274,0.273327863109759,0.22681997209951174,8859.0,0.557594689574385,0.38756954810693445,0.9933913043478261,2875.0,0.34715853767947974,0.7871109537396467,0.41742860367987356,8859.0,Mean Proposal,0.41742860367987356,0.41742860367987356,0.41742860367987356,8859.0,8859,predictions/bcdh/000000141475.npy,datasets/coco_animals/train/seg/000000141475.png
2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49814836937044554,0.8734813573523251,0.34842914438502676,5984.0,0.21769781658373694,0.2627825432951826,0.24867713322483143,8859.0,0.5903407135482391,0.44043135912358783,0.8949565217391304,2875.0,0.5280674335437333,0.7329441923328399,0.5257929788915228,8859.0,Maximum Proposal,0.5257929788915228,0.5257929788915228,0.5257929788915228,8859.0,8859,predictions/bcdh/000000141475.npy,datasets/coco_animals/train/seg/000000141475.png
3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4456180057839809,0.8999492127983748,0.29612299465240643,5984.0,0.20781612193241944,0.2670792734539839,0.2455202511043943,8859.0,0.5934626038781163,0.4354471544715447,0.9314782608695652,2875.0,0.4935978251225789,0.749204950727076,0.5023140309289987,8859.0,Weighted Mean - Pixelwise Entropy,0.5023140309289987,0.5023140309289987,0.5023140309289987,8859.0,8859,predictions/bcdh/000000141475.npy,datasets/coco_animals/train/seg/000000141475.png
4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184578020643594,0.9917218543046358,0.10010026737967914,5984.0,0.1455500141898934,0.27348842533971185,0.219602662171588,8859.0,0.5459042907430312,0.3757202723939235,0.9979130434782608,2875.0,0.29999322549289165,0.7918116445751745,0.3914663054520826,8859.0,Weighted Mean - Mean Entropy,0.39146630545208255,0.3914663054520826,0.3914663054520826,8859.0,8859,predictions/bcdh/000000141475.npy,datasets/coco_animals/train/seg/000000141475.png
5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4448080553807426,0.9010708822029577,0.2952874331550802,5984.0,0.20769500345878802,0.2673020439085142,0.24556183445710297,8859.0,0.5936669619131975,0.43543933733961343,0.9325217391304348,2875.0,0.49311704694647324,0.7499600693028432,0.5020882718139745,8859.0,Weighted Mean - 3x3 Conv Entropy,0.5020882718139745,0.5020882718139745,0.5020882718139745,8859.0,8859,predictions/bcdh/000000141475.npy,datasets/coco_animals/train/seg/000000141475.png
6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444724568259171,0.9045664443304259,0.29461898395721925,5984.0,0.20774532009446517,0.26800640627499206,0.24598466635666125,8859.0,0.5942541436464088,0.4354655870445344,0.935304347826087,2875.0,0.49308091710460694,0.7523297398833171,0.502539790044023,8859.0,Weighted Mean - 5x5 Conv Entropy,0.502539790044023,0.502539790044023,0.502539790044023,8859.0,8859,predictions/bcdh/000000141475.npy,datasets/coco_animals/train/seg/000000141475.png
7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42525085736059953,0.8861831656961355,0.2797459893048128,5984.0,0.20134144634638185,0.2620396948518726,0.24092311090444082,8859.0,0.5814563743713098,0.42401530856322756,0.9248695652173913,2875.0,0.47594403507882865,0.73619641896884,0.489107122700079,8859.0,Negotiation - Pixelwise Entropy,0.489107122700079,0.489107122700079,0.489107122700079,8859.0,8859,predictions/bcdh/000000141475.npy,datasets/coco_animals/train/seg/000000141475.png
8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057458204836877136,1.0,0.029578877005347594,5984.0,0.11634388467405181,0.2710594634689084,0.2058462101836782,8859.0,0.5242612185333819,0.35529731734454195,0.9996521739130435,2875.0,0.20894919302713014,0.7907754585580267,0.3443955299695225,8859.0,Negotiation - Mean Entropy,0.3443955299695225,0.3443955299695225,0.3443955299695225,8859.0,8859,predictions/bcdh/000000141475.npy,datasets/coco_animals/train/seg/000000141475.png
9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42515883100381197,0.8870625662778366,0.2795788770053476,5984.0,0.20137234987110886,0.262238780389772,0.24102881887933042,8859.0,0.5817029183517324,0.4241313356710233,0.9255652173913044,2875.0,0.47596188452286275,0.7368280829281822,0.48922000225759116,8859.0,Negotiation - 3x3 Conv Entropy,0.48922000225759116,0.48922000225759116,0.48922000225759116,8859.0,8859,predictions/bcdh/000000141475.npy,datasets/coco_animals/train/seg/000000141475.png
