,TN,FP,TP,FN
239,10828,910,213791,1217
240,114677,1425,73049,7841
241,184493,90,5668,7254
242,52888,121,119000,2924
243,110265,486,83376,2865
244,44047,499,136284,16162
245,106051,403,78607,1671
246,109327,846,69370,17449
247,25593,475,145146,3206
248,65275,5310,117070,9337
249,177274,4442,12701,2575
250,68355,525,121497,3024
251,9820,116,181618,5438
252,51376,400,136128,9088
253,7522,300,129965,9957
254,74461,2734,90552,7699
255,67230,4724,83874,19105
256,38737,2447,154842,966
257,3693,0,164155,9650
258,25137,463,166167,5225
259,56281,844,122761,17106
260,50457,611,138099,7312
261,39922,128,132144,2739
262,37516,1136,187364,5860
263,194794,7,0,2191
264,16528,420,178626,1418
265,17588,5484,165152,8768
266,22346,804,158239,2265
267,66445,16,97987,10485
268,30331,1413,155247,10001
269,90566,6033,92599,8307
270,22456,791,167824,3869
271,2454,88,167936,2916
272,16593,36,145935,11343
273,41264,2,151246,4480
274,4260,8,169222,930
275,45068,185,148555,3184
276,28891,995,140653,3368
277,48424,138,144932,3498
278,42681,788,128696,4307
279,144969,3443,78599,6404
280,104581,1662,66759,1931
281,25409,27,147707,1790
282,63187,1344,174522,2057
283,26137,83,143655,5058
284,40255,2286,142667,11784
285,80422,2853,101391,12326
286,76517,4067,112869,3539
287,48669,639,99490,10232
288,39444,63,128934,6492
289,48299,39,137119,11535
290,21918,572,148096,4347
291,80202,643,103478,9591
292,79772,4449,83644,7581
293,70609,3178,116478,6727
294,12583,187,180406,3816
295,26489,334,161308,8861
296,34318,99,158867,3708
297,14699,257,154430,4521
298,193341,2188,33396,34244
299,0,0,165149,9784
300,51970,322,134288,10412
301,17393,2036,215322,14054
302,24482,104,168986,3420
303,80446,6,101047,6259
304,50261,1911,140298,4522
305,90328,0,79872,4733
306,121490,80,72937,2485
307,68140,273,120177,8402
308,119578,1957,71003,4454
309,62375,222,106660,5676
310,28558,5178,158274,4982
311,28998,637,153726,13631
312,50363,312,143919,2398
313,96589,433,95202,4768
314,111900,62,79006,4485
315,35656,477,157692,3167
316,14976,616,149888,3297
317,38637,58,151518,6779
318,15554,0,191757,3019
319,16110,9,156992,1822
320,26121,1682,166013,3176
321,3613,824,190864,1691
322,74704,130,111672,10486
323,13233,20,169482,1945
324,77630,347,116236,2779
325,20964,18,173321,2689
326,50433,441,163832,2806
327,59688,4400,107574,2758
328,6274,11,167146,1502
329,41070,41,142686,3961
330,7318,47,206912,1696
331,69230,428,103433,1842
332,94056,12,98774,4150
333,10683,0,129890,27178
334,34767,193,138116,1857
335,118330,94,76025,2543
336,22103,311,149960,2559
337,3429,151,171389,2529
338,80836,1383,77060,16167
339,41276,450,154590,676
340,41475,11,138489,2653
341,144281,61,49984,2666
342,53660,1292,131426,10614
343,73065,338,121815,1774
344,44228,1055,150129,1580
345,3144,43,170420,3891
346,17597,1096,175876,2423
347,13926,194,181852,1020
348,14042,299,158202,2390
349,14448,7,170515,2788
350,118222,1818,45761,9132
351,46331,744,125923,1935
352,57183,419,111975,1252
353,12423,251,126906,4060
354,53711,301,141029,1951
355,59868,1097,131976,4051
356,28767,2763,139344,4059
357,11083,2,161203,2645
358,97637,112,74328,2856
359,20322,739,174132,1799
360,11216,324,158668,4212
361,26429,863,158974,11239
362,161001,8284,25582,2125
363,18490,2480,172990,2519
364,63794,429,107093,3617
365,102242,263,68965,2950
366,78194,3569,109174,6055
367,2528,386,171605,414
368,3305,0,192202,1485
369,19331,27,133890,23224
370,13877,304,181167,1131
371,82387,72,112657,1876
372,63650,239,131141,1962
373,52635,37,120150,2111
374,76257,9896,91761,19078
375,8868,0,185985,2139
376,21977,13,171909,3093
377,17725,2290,174924,2053
378,52284,377,131119,2439
379,22837,674,171450,2031
380,40587,4384,148284,3737
381,12159,569,183078,1186
382,4703,137,191541,611
383,35525,226,159635,1606
384,8813,323,163808,1989
385,43232,661,151278,1821
386,38426,2678,153407,2481
387,79470,1996,84268,31258
388,46499,174,140667,9652
389,33336,6,160306,3344
390,42572,303,129228,2830
391,57066,1776,151025,463
392,74706,1411,54846,15242
393,20026,276,174256,2434
394,38765,4317,124360,7491
395,57787,288,137103,1814
396,26870,65,166288,3769
397,12410,88,190598,2617
398,27044,34,142904,4951
399,30102,0,122609,3241
400,17551,6,238640,2355
401,9878,1308,161934,1813
402,60230,85,133761,2916
403,31172,58,163387,2375
404,12717,28,181496,2751
405,16619,68,173818,6487
406,16429,1372,151562,5570
407,58724,334,137182,752
408,33683,27,158673,4609
409,72415,199,122220,2158
410,153215,843,19425,1450
411,46021,63,91878,36971
412,7313,15,166873,1758
413,103752,705,67302,3174
414,37076,499,104812,2279
