,TN,FP,TP,FN
1392,163615,444,7437,4463
1395,196317,0,0,675
1396,106428,39,87569,2956
1397,94246,937,91140,10669
1398,166910,234,22733,7115
1399,174675,258,0,0
1400,104967,299,87558,4168
1401,137348,1698,49578,8368
1404,196992,0,0,0
1405,95975,3790,82928,14299
1406,187469,1506,4267,3750
1407,174527,9,193,204
1408,190853,267,5291,581
1411,143405,1270,38845,13472
1412,81546,94,109810,5542
1414,196267,315,345,65
1415,151328,125,20161,3319
1416,111061,1766,72625,11540
1419,190410,171,2747,3664
1422,195987,35,586,384
1424,147744,0,0,0
1428,174670,0,0,263
1432,167577,43,26161,3211
1435,190573,0,4640,1779
1438,194646,11,1105,1230
1440,164777,696,6092,3368
1443,196547,0,0,445
1446,109788,137,66616,7626
