,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,mu_1_unbalanced,mu_2_unbalanced,mu_balanced,non_consensus_px,std,unbalanced_agents,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
21,0.006624041427706607,0.6666666666666666,0.0033333333333333327,300.0,0.0,0.0,0.0,0.0,0.0033333333333333327,0.0033120207138533034,0.3333333333333333,0.0016666666666666663,300.0,Weighted Mean - Pixelwise Entropy,,,,,0.4,0.75,0.6,300.0,0.01,2,0.006624041427706607,0.6666666666666666,0.0033333333333333327,300.0
22,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Majority Voting,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
23,0.4995149959272174,1.0,0.3334444444444444,300.0,0.0,0.0,0.0,0.0,0.3334444444444444,0.2497574979636087,0.5,0.1667222222222222,300.0,Maximum Proposal,,,,,0.4,0.9,0.6,300.0,0.01,2,0.4995149959272174,1.0,0.3334444444444444,300.0
24,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Mean Proposal,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
25,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Negotiation - 3x3 Conv Entropy,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
26,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Negotiation - 5x5 Conv Entropy,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
27,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Negotiation - Mean Entropy,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
28,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Negotiation - Pixelwise Entropy,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
29,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Weighted Mean - 3x3 Conv Entropy,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
30,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Weighted Mean - 5x5 Conv Entropy,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
31,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Weighted Mean - Mean Entropy,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
32,0.006411314603991257,0.7333333333333333,0.003222222222222222,300.0,0.0,0.0,0.0,0.0,0.003222222222222222,0.0032056573019956284,0.36666666666666664,0.001611111111111111,300.0,Weighted Mean - Pixelwise Entropy,,,,,0.4,0.9,0.6,300.0,0.01,2,0.006411314603991257,0.7333333333333333,0.003222222222222222,300.0
33,0.79928706898724,1.0,0.6662192396806129,225.3,0.0,0.0,0.0,0.0,0.6662192396806129,0.39964353449362,0.5,0.33310961984030646,225.3,Majority Voting,,,,,0.5,0.6,0.6,225.3,0.01,2,0.79928706898724,1.0,0.6662192396806129,225.3
34,1.0,1.0,1.0,225.3,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.3,Maximum Proposal,1.0,1.0,1.0,225.3,0.5,0.6,0.6,225.3,0.01,2,1.0,1.0,1.0,225.3
35,1.0,1.0,1.0,225.3,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.3,Mean Proposal,1.0,1.0,1.0,225.3,0.5,0.6,0.6,225.3,0.01,2,1.0,1.0,1.0,225.3
36,1.0,1.0,1.0,225.3,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.3,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,225.3,0.5,0.6,0.6,225.3,0.01,2,1.0,1.0,1.0,225.3
37,1.0,1.0,1.0,225.3,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.3,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,225.3,0.5,0.6,0.6,225.3,0.01,2,1.0,1.0,1.0,225.3
38,1.0,1.0,1.0,225.3,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.3,Negotiation - Mean Entropy,1.0,1.0,1.0,225.3,0.5,0.6,0.6,225.3,0.01,2,1.0,1.0,1.0,225.3
39,1.0,1.0,1.0,225.3,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.3,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,225.3,0.5,0.6,0.6,225.3,0.01,2,1.0,1.0,1.0,225.3
40,1.0,1.0,1.0,225.3,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.3,Weighted Mean - 3x3 Conv Entropy,1.0,1.0,1.0,225.3,0.5,0.6,0.6,225.3,0.01,2,1.0,1.0,1.0,225.3
41,1.0,1.0,1.0,225.3,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.3,Weighted Mean - 5x5 Conv Entropy,1.0,1.0,1.0,225.3,0.5,0.6,0.6,225.3,0.01,2,1.0,1.0,1.0,225.3
42,1.0,1.0,1.0,225.3,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.3,Weighted Mean - Mean Entropy,1.0,1.0,1.0,225.3,0.5,0.6,0.6,225.3,0.01,2,1.0,1.0,1.0,225.3
43,1.0,1.0,1.0,225.3,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,225.3,Weighted Mean - Pixelwise Entropy,1.0,1.0,1.0,225.3,0.5,0.6,0.6,225.3,0.01,2,1.0,1.0,1.0,225.3
44,0.806521331329243,1.0,0.6764292219522684,224.7,0.0,0.0,0.0,0.0,0.6764292219522684,0.4032606656646215,0.5,0.3382146109761342,224.7,Majority Voting,,,,,0.5,0.75,0.6,224.7,0.01,2,0.8065213313292429,1.0,0.6764292219522684,224.7
45,1.0,1.0,1.0,224.7,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,224.7,Maximum Proposal,1.0,1.0,1.0,224.7,0.5,0.75,0.6,224.7,0.01,2,1.0,1.0,1.0,224.7
46,1.0,1.0,1.0,224.7,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,224.7,Mean Proposal,1.0,1.0,1.0,224.7,0.5,0.75,0.6,224.7,0.01,2,1.0,1.0,1.0,224.7
47,1.0,1.0,1.0,224.7,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,224.7,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,224.7,0.5,0.75,0.6,224.7,0.01,2,1.0,1.0,1.0,224.7
48,1.0,1.0,1.0,224.7,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,224.7,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,224.7,0.5,0.75,0.6,224.7,0.01,2,1.0,1.0,1.0,224.7
49,1.0,1.0,1.0,224.7,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,224.7,Negotiation - Mean Entropy,1.0,1.0,1.0,224.7,0.5,0.75,0.6,224.7,0.01,2,1.0,1.0,1.0,224.7
50,1.0,1.0,1.0,224.7,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,224.7,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,224.7,0.5,0.75,0.6,224.7,0.01,2,1.0,1.0,1.0,224.7
51,1.0,1.0,1.0,224.7,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,224.7,Weighted Mean - 3x3 Conv Entropy,1.0,1.0,1.0,224.7,0.5,0.75,0.6,224.7,0.01,2,1.0,1.0,1.0,224.7
52,1.0,1.0,1.0,224.7,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,224.7,Weighted Mean - 5x5 Conv Entropy,1.0,1.0,1.0,224.7,0.5,0.75,0.6,224.7,0.01,2,1.0,1.0,1.0,224.7
53,0.9988858298207083,1.0,0.9977785301844317,224.7,0.0,0.0,0.0,0.0,0.9944463254610795,0.49944291491035414,0.5,0.49888926509221587,224.7,Weighted Mean - Mean Entropy,1.0,1.0,1.0,224.94444444444446,0.5,0.75,0.6,224.7,0.01,2,0.9988858298207083,1.0,0.9977785301844317,224.7
54,1.0,1.0,1.0,224.7,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,224.7,Weighted Mean - Pixelwise Entropy,1.0,1.0,1.0,224.7,0.5,0.75,0.6,224.7,0.01,2,1.0,1.0,1.0,224.7
55,0.7962458455489081,1.0,0.6619382470118855,224.66666666666666,0.0,0.0,0.0,0.0,0.6619382470118855,0.39812292277445405,0.5,0.33096912350594276,224.66666666666666,Majority Voting,,,,,0.5,0.9,0.6,224.66666666666666,0.01,2,0.7962458455489081,1.0,0.6619382470118855,224.66666666666666
56,1.0,1.0,1.0,224.66666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,224.66666666666666,Maximum Proposal,1.0,1.0,1.0,224.66666666666666,0.5,0.9,0.6,224.66666666666666,0.01,2,1.0,1.0,1.0,224.66666666666666
57,1.0,1.0,1.0,224.66666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,224.66666666666666,Mean Proposal,1.0,1.0,1.0,224.66666666666666,0.5,0.9,0.6,224.66666666666666,0.01,2,1.0,1.0,1.0,224.66666666666666
58,1.0,1.0,1.0,224.66666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,224.66666666666666,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,224.66666666666666,0.5,0.9,0.6,224.66666666666666,0.01,2,1.0,1.0,1.0,224.66666666666666
59,1.0,1.0,1.0,224.66666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,224.66666666666666,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,224.66666666666666,0.5,0.9,0.6,224.66666666666666,0.01,2,1.0,1.0,1.0,224.66666666666666
60,1.0,1.0,1.0,224.66666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,224.66666666666666,Negotiation - Mean Entropy,1.0,1.0,1.0,224.66666666666666,0.5,0.9,0.6,224.66666666666666,0.01,2,1.0,1.0,1.0,224.66666666666666
61,1.0,1.0,1.0,224.66666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,224.66666666666666,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,224.66666666666666,0.5,0.9,0.6,224.66666666666666,0.01,2,1.0,1.0,1.0,224.66666666666666
62,0.976352490963188,1.0,0.9538632791058587,224.66666666666666,0.0,0.0,0.0,0.0,0.9538632791058587,0.488176245481594,0.5,0.47693163955292933,224.66666666666666,Weighted Mean - 3x3 Conv Entropy,,,,,0.5,0.9,0.6,224.66666666666666,0.01,2,0.976352490963188,1.0,0.9538632791058587,224.66666666666666
63,0.962101282802306,1.0,0.9271255437057477,224.66666666666666,0.0,0.0,0.0,0.0,0.9271255437057477,0.481050641401153,0.5,0.46356277185287387,224.66666666666666,Weighted Mean - 5x5 Conv Entropy,,,,,0.5,0.9,0.6,224.66666666666666,0.01,2,0.962101282802306,1.0,0.9271255437057477,224.66666666666666
64,0.8908079848416997,1.0,0.8033598402970469,224.66666666666666,0.0,0.0,0.0,0.0,0.8033598402970469,0.4454039924208498,0.5,0.40167992014852344,224.66666666666666,Weighted Mean - Mean Entropy,,,,,0.5,0.9,0.6,224.66666666666666,0.01,2,0.8908079848416997,1.0,0.8033598402970469,224.66666666666666
65,1.0,1.0,1.0,224.66666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,224.66666666666666,Weighted Mean - Pixelwise Entropy,1.0,1.0,1.0,224.66666666666666,0.5,0.9,0.6,224.66666666666666,0.01,2,1.0,1.0,1.0,224.66666666666666
66,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Majority Voting,,,,,0.4,0.6,0.75,300.0,0.01,2,0.0,0.0,0.0,300.0
67,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Maximum Proposal,1.0,1.0,1.0,300.0,0.4,0.6,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
68,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Mean Proposal,1.0,1.0,1.0,300.0,0.4,0.6,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
69,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.6,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
