,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,non_consensus_px,method,unbalanced_agents,mu_balanced,mu_1_unbalanced,mu_2_unbalanced,std
406,0.9487808732930325,0.9628542671796492,0.93525,400.0,0.9125717621508739,0.890893072125667,0.9357037037037038,225.0,0.9354133333333334,0.930676317721953,0.926873669652658,0.9354768518518518,625.0,0.9357455932818554,0.9369482369602158,0.9354133333333334,625.0,625.0,Weighted Mean - Pixelwise Entropy,8,0.6,0.6,0.4,0.01
407,1.0,1.0,1.0,375.43333333333334,1.0,1.0,1.0,210.9,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,586.3333333333334,Majority Voting,8,0.6,0.6,0.5,0.01
408,1.0,1.0,1.0,375.43333333333334,1.0,1.0,1.0,210.9,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,586.3333333333334,Maximum Proposal,8,0.6,0.6,0.5,0.01
409,1.0,1.0,1.0,375.43333333333334,1.0,1.0,1.0,210.9,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,586.3333333333334,Mean Proposal,8,0.6,0.6,0.5,0.01
410,1.0,1.0,1.0,375.43333333333334,1.0,1.0,1.0,210.9,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,586.3333333333334,Negotiation - 3x3 Conv Entropy,8,0.6,0.6,0.5,0.01
411,1.0,1.0,1.0,375.43333333333334,1.0,1.0,1.0,210.9,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,586.3333333333334,Negotiation - 5x5 Conv Entropy,8,0.6,0.6,0.5,0.01
412,1.0,1.0,1.0,375.43333333333334,1.0,1.0,1.0,210.9,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,586.3333333333334,Negotiation - Mean Entropy,8,0.6,0.6,0.5,0.01
413,1.0,1.0,1.0,375.43333333333334,1.0,1.0,1.0,210.9,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,586.3333333333334,Negotiation - Pixelwise Entropy,8,0.6,0.6,0.5,0.01
414,1.0,1.0,1.0,375.43333333333334,1.0,1.0,1.0,210.9,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,586.3333333333334,Weighted Mean - 3x3 Conv Entropy,8,0.6,0.6,0.5,0.01
415,1.0,1.0,1.0,375.43333333333334,1.0,1.0,1.0,210.9,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,586.3333333333334,Weighted Mean - 5x5 Conv Entropy,8,0.6,0.6,0.5,0.01
416,1.0,1.0,1.0,375.43333333333334,1.0,1.0,1.0,210.9,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,586.3333333333334,Weighted Mean - Mean Entropy,8,0.6,0.6,0.5,0.01
417,1.0,1.0,1.0,375.43333333333334,1.0,1.0,1.0,210.9,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,586.3333333333334,Weighted Mean - Pixelwise Entropy,8,0.6,0.6,0.5,0.01
418,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Majority Voting,8,0.6,0.75,0.4,0.01
419,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Maximum Proposal,8,0.6,0.75,0.4,0.01
420,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Mean Proposal,8,0.6,0.75,0.4,0.01
421,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy,8,0.6,0.75,0.4,0.01
422,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy,8,0.6,0.75,0.4,0.01
423,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy,8,0.6,0.75,0.4,0.01
424,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy,8,0.6,0.75,0.4,0.01
425,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 3x3 Conv Entropy,8,0.6,0.75,0.4,0.01
426,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 5x5 Conv Entropy,8,0.6,0.75,0.4,0.01
427,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Mean Entropy,8,0.6,0.75,0.4,0.01
428,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Pixelwise Entropy,8,0.6,0.75,0.4,0.01
429,1.0,1.0,1.0,376.06666666666666,1.0,1.0,1.0,211.83333333333334,1.0,1.0,1.0,1.0,587.9,1.0,1.0,1.0,587.9,587.9,Majority Voting,8,0.6,0.75,0.5,0.01
430,1.0,1.0,1.0,376.06666666666666,1.0,1.0,1.0,211.83333333333334,1.0,1.0,1.0,1.0,587.9,1.0,1.0,1.0,587.9,587.9,Maximum Proposal,8,0.6,0.75,0.5,0.01
431,1.0,1.0,1.0,376.06666666666666,1.0,1.0,1.0,211.83333333333334,1.0,1.0,1.0,1.0,587.9,1.0,1.0,1.0,587.9,587.9,Mean Proposal,8,0.6,0.75,0.5,0.01
432,1.0,1.0,1.0,376.06666666666666,1.0,1.0,1.0,211.83333333333334,1.0,1.0,1.0,1.0,587.9,1.0,1.0,1.0,587.9,587.9,Negotiation - 3x3 Conv Entropy,8,0.6,0.75,0.5,0.01
433,1.0,1.0,1.0,376.06666666666666,1.0,1.0,1.0,211.83333333333334,1.0,1.0,1.0,1.0,587.9,1.0,1.0,1.0,587.9,587.9,Negotiation - 5x5 Conv Entropy,8,0.6,0.75,0.5,0.01
434,1.0,1.0,1.0,376.06666666666666,1.0,1.0,1.0,211.83333333333334,1.0,1.0,1.0,1.0,587.9,1.0,1.0,1.0,587.9,587.9,Negotiation - Mean Entropy,8,0.6,0.75,0.5,0.01
435,1.0,1.0,1.0,376.06666666666666,1.0,1.0,1.0,211.83333333333334,1.0,1.0,1.0,1.0,587.9,1.0,1.0,1.0,587.9,587.9,Negotiation - Pixelwise Entropy,8,0.6,0.75,0.5,0.01
436,1.0,1.0,1.0,376.06666666666666,1.0,1.0,1.0,211.83333333333334,1.0,1.0,1.0,1.0,587.9,1.0,1.0,1.0,587.9,587.9,Weighted Mean - 3x3 Conv Entropy,8,0.6,0.75,0.5,0.01
437,1.0,1.0,1.0,376.06666666666666,1.0,1.0,1.0,211.83333333333334,1.0,1.0,1.0,1.0,587.9,1.0,1.0,1.0,587.9,587.9,Weighted Mean - 5x5 Conv Entropy,8,0.6,0.75,0.5,0.01
438,1.0,1.0,1.0,376.06666666666666,1.0,1.0,1.0,211.83333333333334,1.0,1.0,1.0,1.0,587.9,1.0,1.0,1.0,587.9,587.9,Weighted Mean - Mean Entropy,8,0.6,0.75,0.5,0.01
439,1.0,1.0,1.0,376.06666666666666,1.0,1.0,1.0,211.83333333333334,1.0,1.0,1.0,1.0,587.9,1.0,1.0,1.0,587.9,587.9,Weighted Mean - Pixelwise Entropy,8,0.6,0.75,0.5,0.01
440,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Majority Voting,8,0.6,0.9,0.4,0.01
441,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Maximum Proposal,8,0.6,0.9,0.4,0.01
442,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Mean Proposal,8,0.6,0.9,0.4,0.01
443,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy,8,0.6,0.9,0.4,0.01
444,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy,8,0.6,0.9,0.4,0.01
445,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy,8,0.6,0.9,0.4,0.01
446,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy,8,0.6,0.9,0.4,0.01
447,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 3x3 Conv Entropy,8,0.6,0.9,0.4,0.01
448,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 5x5 Conv Entropy,8,0.6,0.9,0.4,0.01
449,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Mean Entropy,8,0.6,0.9,0.4,0.01
450,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Pixelwise Entropy,8,0.6,0.9,0.4,0.01
451,1.0,1.0,1.0,374.96666666666664,1.0,1.0,1.0,210.56666666666666,1.0,1.0,1.0,1.0,585.5333333333333,1.0,1.0,1.0,585.5333333333333,585.5333333333333,Majority Voting,8,0.6,0.9,0.5,0.01
452,1.0,1.0,1.0,374.96666666666664,1.0,1.0,1.0,210.56666666666666,1.0,1.0,1.0,1.0,585.5333333333333,1.0,1.0,1.0,585.5333333333333,585.5333333333333,Maximum Proposal,8,0.6,0.9,0.5,0.01
453,1.0,1.0,1.0,374.96666666666664,1.0,1.0,1.0,210.56666666666666,1.0,1.0,1.0,1.0,585.5333333333333,1.0,1.0,1.0,585.5333333333333,585.5333333333333,Mean Proposal,8,0.6,0.9,0.5,0.01
454,1.0,1.0,1.0,374.96666666666664,1.0,1.0,1.0,210.56666666666666,1.0,1.0,1.0,1.0,585.5333333333333,1.0,1.0,1.0,585.5333333333333,585.5333333333333,Negotiation - 3x3 Conv Entropy,8,0.6,0.9,0.5,0.01
455,1.0,1.0,1.0,374.96666666666664,1.0,1.0,1.0,210.56666666666666,1.0,1.0,1.0,1.0,585.5333333333333,1.0,1.0,1.0,585.5333333333333,585.5333333333333,Negotiation - 5x5 Conv Entropy,8,0.6,0.9,0.5,0.01
456,1.0,1.0,1.0,374.96666666666664,1.0,1.0,1.0,210.56666666666666,1.0,1.0,1.0,1.0,585.5333333333333,1.0,1.0,1.0,585.5333333333333,585.5333333333333,Negotiation - Mean Entropy,8,0.6,0.9,0.5,0.01
457,1.0,1.0,1.0,374.96666666666664,1.0,1.0,1.0,210.56666666666666,1.0,1.0,1.0,1.0,585.5333333333333,1.0,1.0,1.0,585.5333333333333,585.5333333333333,Negotiation - Pixelwise Entropy,8,0.6,0.9,0.5,0.01
458,1.0,1.0,1.0,374.96666666666664,1.0,1.0,1.0,210.56666666666666,1.0,1.0,1.0,1.0,585.5333333333333,1.0,1.0,1.0,585.5333333333333,585.5333333333333,Weighted Mean - 3x3 Conv Entropy,8,0.6,0.9,0.5,0.01
459,1.0,1.0,1.0,374.96666666666664,1.0,1.0,1.0,210.56666666666666,1.0,1.0,1.0,1.0,585.5333333333333,1.0,1.0,1.0,585.5333333333333,585.5333333333333,Weighted Mean - 5x5 Conv Entropy,8,0.6,0.9,0.5,0.01
460,1.0,1.0,1.0,374.96666666666664,1.0,1.0,1.0,210.56666666666666,1.0,1.0,1.0,1.0,585.5333333333333,1.0,1.0,1.0,585.5333333333333,585.5333333333333,Weighted Mean - Mean Entropy,8,0.6,0.9,0.5,0.01
461,1.0,1.0,1.0,374.96666666666664,1.0,1.0,1.0,210.56666666666666,1.0,1.0,1.0,1.0,585.5333333333333,1.0,1.0,1.0,585.5333333333333,585.5333333333333,Weighted Mean - Pixelwise Entropy,8,0.6,0.9,0.5,0.01
462,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Majority Voting,8,0.75,0.6,0.4,0.01
463,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Maximum Proposal,8,0.75,0.6,0.4,0.01
464,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Mean Proposal,8,0.75,0.6,0.4,0.01
465,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy,8,0.75,0.6,0.4,0.01
466,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy,8,0.75,0.6,0.4,0.01
467,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy,8,0.75,0.6,0.4,0.01
468,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy,8,0.75,0.6,0.4,0.01
469,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 3x3 Conv Entropy,8,0.75,0.6,0.4,0.01
470,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 5x5 Conv Entropy,8,0.75,0.6,0.4,0.01
471,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Mean Entropy,8,0.75,0.6,0.4,0.01
472,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Pixelwise Entropy,8,0.75,0.6,0.4,0.01
473,1.0,1.0,1.0,375.2,1.0,1.0,1.0,211.46666666666667,1.0,1.0,1.0,1.0,586.6666666666666,1.0,1.0,1.0,586.6666666666666,586.6666666666666,Majority Voting,8,0.75,0.6,0.5,0.01
474,1.0,1.0,1.0,375.2,1.0,1.0,1.0,211.46666666666667,1.0,1.0,1.0,1.0,586.6666666666666,1.0,1.0,1.0,586.6666666666666,586.6666666666666,Maximum Proposal,8,0.75,0.6,0.5,0.01
475,1.0,1.0,1.0,375.2,1.0,1.0,1.0,211.46666666666667,1.0,1.0,1.0,1.0,586.6666666666666,1.0,1.0,1.0,586.6666666666666,586.6666666666666,Mean Proposal,8,0.75,0.6,0.5,0.01
476,1.0,1.0,1.0,375.2,1.0,1.0,1.0,211.46666666666667,1.0,1.0,1.0,1.0,586.6666666666666,1.0,1.0,1.0,586.6666666666666,586.6666666666666,Negotiation - 3x3 Conv Entropy,8,0.75,0.6,0.5,0.01
477,1.0,1.0,1.0,375.2,1.0,1.0,1.0,211.46666666666667,1.0,1.0,1.0,1.0,586.6666666666666,1.0,1.0,1.0,586.6666666666666,586.6666666666666,Negotiation - 5x5 Conv Entropy,8,0.75,0.6,0.5,0.01
478,1.0,1.0,1.0,375.2,1.0,1.0,1.0,211.46666666666667,1.0,1.0,1.0,1.0,586.6666666666666,1.0,1.0,1.0,586.6666666666666,586.6666666666666,Negotiation - Mean Entropy,8,0.75,0.6,0.5,0.01
479,1.0,1.0,1.0,375.2,1.0,1.0,1.0,211.46666666666667,1.0,1.0,1.0,1.0,586.6666666666666,1.0,1.0,1.0,586.6666666666666,586.6666666666666,Negotiation - Pixelwise Entropy,8,0.75,0.6,0.5,0.01
480,1.0,1.0,1.0,375.2,1.0,1.0,1.0,211.46666666666667,1.0,1.0,1.0,1.0,586.6666666666666,1.0,1.0,1.0,586.6666666666666,586.6666666666666,Weighted Mean - 3x3 Conv Entropy,8,0.75,0.6,0.5,0.01
481,1.0,1.0,1.0,375.2,1.0,1.0,1.0,211.46666666666667,1.0,1.0,1.0,1.0,586.6666666666666,1.0,1.0,1.0,586.6666666666666,586.6666666666666,Weighted Mean - 5x5 Conv Entropy,8,0.75,0.6,0.5,0.01
482,1.0,1.0,1.0,375.2,1.0,1.0,1.0,211.46666666666667,1.0,1.0,1.0,1.0,586.6666666666666,1.0,1.0,1.0,586.6666666666666,586.6666666666666,Weighted Mean - Mean Entropy,8,0.75,0.6,0.5,0.01
483,1.0,1.0,1.0,375.2,1.0,1.0,1.0,211.46666666666667,1.0,1.0,1.0,1.0,586.6666666666666,1.0,1.0,1.0,586.6666666666666,586.6666666666666,Weighted Mean - Pixelwise Entropy,8,0.75,0.6,0.5,0.01
484,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Majority Voting,8,0.75,0.75,0.4,0.01
485,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Maximum Proposal,8,0.75,0.75,0.4,0.01
486,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Mean Proposal,8,0.75,0.75,0.4,0.01
487,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy,8,0.75,0.75,0.4,0.01
488,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy,8,0.75,0.75,0.4,0.01
489,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy,8,0.75,0.75,0.4,0.01
490,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy,8,0.75,0.75,0.4,0.01
491,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 3x3 Conv Entropy,8,0.75,0.75,0.4,0.01
492,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 5x5 Conv Entropy,8,0.75,0.75,0.4,0.01
493,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Mean Entropy,8,0.75,0.75,0.4,0.01
494,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Pixelwise Entropy,8,0.75,0.75,0.4,0.01
495,1.0,1.0,1.0,375.56666666666666,1.0,1.0,1.0,210.23333333333332,1.0,1.0,1.0,1.0,585.8,1.0,1.0,1.0,585.8,585.8,Majority Voting,8,0.75,0.75,0.5,0.01
496,1.0,1.0,1.0,375.56666666666666,1.0,1.0,1.0,210.23333333333332,1.0,1.0,1.0,1.0,585.8,1.0,1.0,1.0,585.8,585.8,Maximum Proposal,8,0.75,0.75,0.5,0.01
497,1.0,1.0,1.0,375.56666666666666,1.0,1.0,1.0,210.23333333333332,1.0,1.0,1.0,1.0,585.8,1.0,1.0,1.0,585.8,585.8,Mean Proposal,8,0.75,0.75,0.5,0.01
498,1.0,1.0,1.0,375.56666666666666,1.0,1.0,1.0,210.23333333333332,1.0,1.0,1.0,1.0,585.8,1.0,1.0,1.0,585.8,585.8,Negotiation - 3x3 Conv Entropy,8,0.75,0.75,0.5,0.01
499,1.0,1.0,1.0,375.56666666666666,1.0,1.0,1.0,210.23333333333332,1.0,1.0,1.0,1.0,585.8,1.0,1.0,1.0,585.8,585.8,Negotiation - 5x5 Conv Entropy,8,0.75,0.75,0.5,0.01
500,1.0,1.0,1.0,375.56666666666666,1.0,1.0,1.0,210.23333333333332,1.0,1.0,1.0,1.0,585.8,1.0,1.0,1.0,585.8,585.8,Negotiation - Mean Entropy,8,0.75,0.75,0.5,0.01
501,1.0,1.0,1.0,375.56666666666666,1.0,1.0,1.0,210.23333333333332,1.0,1.0,1.0,1.0,585.8,1.0,1.0,1.0,585.8,585.8,Negotiation - Pixelwise Entropy,8,0.75,0.75,0.5,0.01
502,1.0,1.0,1.0,375.56666666666666,1.0,1.0,1.0,210.23333333333332,1.0,1.0,1.0,1.0,585.8,1.0,1.0,1.0,585.8,585.8,Weighted Mean - 3x3 Conv Entropy,8,0.75,0.75,0.5,0.01
503,1.0,1.0,1.0,375.56666666666666,1.0,1.0,1.0,210.23333333333332,1.0,1.0,1.0,1.0,585.8,1.0,1.0,1.0,585.8,585.8,Weighted Mean - 5x5 Conv Entropy,8,0.75,0.75,0.5,0.01
504,1.0,1.0,1.0,375.56666666666666,1.0,1.0,1.0,210.23333333333332,1.0,1.0,1.0,1.0,585.8,1.0,1.0,1.0,585.8,585.8,Weighted Mean - Mean Entropy,8,0.75,0.75,0.5,0.01
505,1.0,1.0,1.0,375.56666666666666,1.0,1.0,1.0,210.23333333333332,1.0,1.0,1.0,1.0,585.8,1.0,1.0,1.0,585.8,585.8,Weighted Mean - Pixelwise Entropy,8,0.75,0.75,0.5,0.01
506,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Majority Voting,8,0.75,0.9,0.4,0.01
507,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Maximum Proposal,8,0.75,0.9,0.4,0.01
508,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Mean Proposal,8,0.75,0.9,0.4,0.01
509,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy,8,0.75,0.9,0.4,0.01
510,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy,8,0.75,0.9,0.4,0.01
511,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy,8,0.75,0.9,0.4,0.01
512,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy,8,0.75,0.9,0.4,0.01
513,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 3x3 Conv Entropy,8,0.75,0.9,0.4,0.01
514,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 5x5 Conv Entropy,8,0.75,0.9,0.4,0.01
515,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Mean Entropy,8,0.75,0.9,0.4,0.01
516,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Pixelwise Entropy,8,0.75,0.9,0.4,0.01
517,1.0,1.0,1.0,374.8333333333333,1.0,1.0,1.0,210.66666666666666,1.0,1.0,1.0,1.0,585.5,1.0,1.0,1.0,585.5,585.5,Majority Voting,8,0.75,0.9,0.5,0.01
518,1.0,1.0,1.0,374.8333333333333,1.0,1.0,1.0,210.66666666666666,1.0,1.0,1.0,1.0,585.5,1.0,1.0,1.0,585.5,585.5,Maximum Proposal,8,0.75,0.9,0.5,0.01
519,1.0,1.0,1.0,374.8333333333333,1.0,1.0,1.0,210.66666666666666,1.0,1.0,1.0,1.0,585.5,1.0,1.0,1.0,585.5,585.5,Mean Proposal,8,0.75,0.9,0.5,0.01
520,1.0,1.0,1.0,374.8333333333333,1.0,1.0,1.0,210.66666666666666,1.0,1.0,1.0,1.0,585.5,1.0,1.0,1.0,585.5,585.5,Negotiation - 3x3 Conv Entropy,8,0.75,0.9,0.5,0.01
521,1.0,1.0,1.0,374.8333333333333,1.0,1.0,1.0,210.66666666666666,1.0,1.0,1.0,1.0,585.5,1.0,1.0,1.0,585.5,585.5,Negotiation - 5x5 Conv Entropy,8,0.75,0.9,0.5,0.01
522,1.0,1.0,1.0,374.8333333333333,1.0,1.0,1.0,210.66666666666666,1.0,1.0,1.0,1.0,585.5,1.0,1.0,1.0,585.5,585.5,Negotiation - Mean Entropy,8,0.75,0.9,0.5,0.01
523,1.0,1.0,1.0,374.8333333333333,1.0,1.0,1.0,210.66666666666666,1.0,1.0,1.0,1.0,585.5,1.0,1.0,1.0,585.5,585.5,Negotiation - Pixelwise Entropy,8,0.75,0.9,0.5,0.01
524,1.0,1.0,1.0,374.8333333333333,1.0,1.0,1.0,210.66666666666666,1.0,1.0,1.0,1.0,585.5,1.0,1.0,1.0,585.5,585.5,Weighted Mean - 3x3 Conv Entropy,8,0.75,0.9,0.5,0.01
525,1.0,1.0,1.0,374.8333333333333,1.0,1.0,1.0,210.66666666666666,1.0,1.0,1.0,1.0,585.5,1.0,1.0,1.0,585.5,585.5,Weighted Mean - 5x5 Conv Entropy,8,0.75,0.9,0.5,0.01
