,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,mu_1_unbalanced,mu_2_unbalanced,mu_balanced,non_consensus_px,std,unbalanced_agents,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Majority Voting,,,,,0.6,0.4,0.6,225.0,0.01,2,0.0,0.0,0.0,225.0
1,0.0,0.0,0.0,0.0,0.4984833957068572,1.0,0.33288888888888885,225.0,0.33288888888888885,0.2492416978534286,0.5,0.16644444444444442,225.0,Maximum Proposal,,,,,0.6,0.4,0.6,225.0,0.01,2,0.4984833957068572,1.0,0.33288888888888885,225.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Mean Proposal,,,,,0.6,0.4,0.6,225.0,0.01,2,0.0,0.0,0.0,225.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Negotiation - 3x3 Conv Entropy,,,,,0.6,0.4,0.6,225.0,0.01,2,0.0,0.0,0.0,225.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Negotiation - 5x5 Conv Entropy,,,,,0.6,0.4,0.6,225.0,0.01,2,0.0,0.0,0.0,225.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Negotiation - Mean Entropy,,,,,0.6,0.4,0.6,225.0,0.01,2,0.0,0.0,0.0,225.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Negotiation - Pixelwise Entropy,,,,,0.6,0.4,0.6,225.0,0.01,2,0.0,0.0,0.0,225.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Weighted Mean - 3x3 Conv Entropy,,,,,0.6,0.4,0.6,225.0,0.01,2,0.0,0.0,0.0,225.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Weighted Mean - 5x5 Conv Entropy,,,,,0.6,0.4,0.6,225.0,0.01,2,0.0,0.0,0.0,225.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Weighted Mean - Mean Entropy,,,,,0.6,0.4,0.6,225.0,0.01,2,0.0,0.0,0.0,225.0
10,0.0,0.0,0.0,0.0,0.006468883604277934,0.4666666666666667,0.003259259259259259,225.0,0.003259259259259259,0.003234441802138967,0.23333333333333334,0.0016296296296296295,225.0,Weighted Mean - Pixelwise Entropy,,,,,0.6,0.4,0.6,225.0,0.01,2,0.006468883604277934,0.4666666666666667,0.003259259259259259,225.0
11,0.0,0.0,0.0,0.0,0.7943444655263129,1.0,0.6598103388394773,169.4,0.6598103388394773,0.39717223276315644,0.5,0.32990516941973863,169.4,Majority Voting,,,,,0.6,0.5,0.6,169.4,0.01,2,0.7943444655263129,1.0,0.6598103388394773,169.4
12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,169.4,,0.5,0.5,0.5,169.4,Maximum Proposal,1.0,1.0,1.0,169.4,0.6,0.5,0.6,169.4,0.01,2,1.0,1.0,1.0,169.4
13,0.0,0.0,0.0,0.0,1.0,1.0,1.0,169.4,,0.5,0.5,0.5,169.4,Mean Proposal,1.0,1.0,1.0,169.4,0.6,0.5,0.6,169.4,0.01,2,1.0,1.0,1.0,169.4
14,0.0,0.0,0.0,0.0,1.0,1.0,1.0,169.4,,0.5,0.5,0.5,169.4,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,169.4,0.6,0.5,0.6,169.4,0.01,2,1.0,1.0,1.0,169.4
15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,169.4,,0.5,0.5,0.5,169.4,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,169.4,0.6,0.5,0.6,169.4,0.01,2,1.0,1.0,1.0,169.4
16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,169.4,,0.5,0.5,0.5,169.4,Negotiation - Mean Entropy,1.0,1.0,1.0,169.4,0.6,0.5,0.6,169.4,0.01,2,1.0,1.0,1.0,169.4
17,0.0,0.0,0.0,0.0,1.0,1.0,1.0,169.4,,0.5,0.5,0.5,169.4,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,169.4,0.6,0.5,0.6,169.4,0.01,2,1.0,1.0,1.0,169.4
18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,169.4,,0.5,0.5,0.5,169.4,Weighted Mean - 3x3 Conv Entropy,1.0,1.0,1.0,169.4,0.6,0.5,0.6,169.4,0.01,2,1.0,1.0,1.0,169.4
19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,169.4,,0.5,0.5,0.5,169.4,Weighted Mean - 5x5 Conv Entropy,1.0,1.0,1.0,169.4,0.6,0.5,0.6,169.4,0.01,2,1.0,1.0,1.0,169.4
20,0.0,0.0,0.0,0.0,1.0,1.0,1.0,169.4,,0.5,0.5,0.5,169.4,Weighted Mean - Mean Entropy,1.0,1.0,1.0,169.4,0.6,0.5,0.6,169.4,0.01,2,1.0,1.0,1.0,169.4
21,0.0,0.0,0.0,0.0,1.0,1.0,1.0,169.4,,0.5,0.5,0.5,169.4,Weighted Mean - Pixelwise Entropy,1.0,1.0,1.0,169.4,0.6,0.5,0.6,169.4,0.01,2,1.0,1.0,1.0,169.4
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Majority Voting,,,,,0.75,0.4,0.6,225.0,0.01,2,0.0,0.0,0.0,225.0
23,0.0,0.0,0.0,0.0,0.5001166229095654,1.0,0.3342222222222223,225.0,0.3342222222222223,0.2500583114547827,0.5,0.16711111111111115,225.0,Maximum Proposal,,,,,0.75,0.4,0.6,225.0,0.01,2,0.5001166229095654,1.0,0.3342222222222223,225.0
