,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,Label 2_f1-score,Label 2_precision,Label 2_recall,Label 2_support,Label 3_f1-score,Label 3_precision,Label 3_recall,Label 3_support,Label 4_f1-score,Label 4_precision,Label 4_recall,Label 4_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,mu_expert,mu_star_expert,non_consensus_px,std,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
10,0.29274839422207466,0.5815913179899106,0.19618848486835264,368.53333333333336,0.1333689215003665,0.10195865051554705,0.1936121245093019,63.86666666666667,0.12687019284940546,0.09669274385092326,0.18548280423280422,63.96666666666667,0.1353296775260909,0.10187588200827674,0.20214120370370373,63.833333333333336,0.13900836565145766,0.10443993834762769,0.2089616402116402,63.96666666666667,0.19674406843306222,0.16546511034987907,0.19731170654245703,0.1972772515051605,624.1666666666666,Negotiation - Mean Entropy (Mean-Weighted),,,,,0.2,0.2000002,624.1666666666666,0.01,0.22758788459701593,0.3848595839220187,0.19674406843306222,624.1666666666666
11,0.29274839422207466,0.5815913179899106,0.19618848486835264,368.53333333333336,0.1333689215003665,0.10195865051554705,0.1936121245093019,63.86666666666667,0.12687019284940546,0.09669274385092326,0.18548280423280422,63.96666666666667,0.1353296775260909,0.10187588200827674,0.20214120370370373,63.833333333333336,0.13900836565145766,0.10443993834762769,0.2089616402116402,63.96666666666667,0.19674406843306222,0.16546511034987907,0.19731170654245703,0.1972772515051605,624.1666666666666,Negotiation - Mean Entropy (Weighted),,,,,0.2,0.2000002,624.1666666666666,0.01,0.22758788459701593,0.3848595839220187,0.19674406843306222,624.1666666666666
12,0.2944297165812084,0.5837492029117695,0.19745513333145157,368.53333333333336,0.13391722304234277,0.10230838222453995,0.19465379117596857,63.86666666666667,0.12593556942854772,0.09589508171305271,0.18443287037037034,63.96666666666667,0.1369803906177308,0.10320277768870591,0.20422453703703705,63.833333333333336,0.13912453523087956,0.10456156225406729,0.2089616402116402,63.96666666666667,0.1977060383647327,0.1660774869801419,0.19794340135842708,0.19794559442529353,624.1666666666666,Negotiation - Pixelwise Entropy,,,,,0.2,0.2000002,624.1666666666666,0.01,0.228722928978189,0.3862370022767648,0.1977060383647327,624.1666666666666
13,0.29287517986587197,0.5818326540981743,0.1962788191050283,368.53333333333336,0.1333689215003665,0.10195865051554705,0.1936121245093019,63.86666666666667,0.1268828947412525,0.09671038435528942,0.18548280423280422,63.96666666666667,0.13534569065685814,0.10189487265538304,0.20214120370370373,63.833333333333336,0.13897314446239034,0.10439415080184015,0.2089616402116402,63.96666666666667,0.19679740176639554,0.1654891662453479,0.19735814248524675,0.19729531835249567,624.1666666666666,Negotiation - Pixelwise Entropy (Mean-Weighted),,,,,0.2,0.2000002,624.1666666666666,0.01,0.2276620551010319,0.3850010276426669,0.19679740176639554,624.1666666666666
14,0.29876311729026345,0.5891650359795954,0.20070912025349005,368.53333333333336,0.13908247300287244,0.10577137494576533,0.20401252346816862,63.86666666666667,0.12979908127757891,0.09938922044724227,0.1881035052910053,63.96666666666667,0.14234971289279016,0.1069683801230076,0.21359126984126986,63.833333333333336,0.1405743544742805,0.1059478831301973,0.21000330687830687,63.96666666666667,0.2020277485882656,0.17011374778755706,0.20144837892516163,0.20328394514644813,624.1666666666666,Negotiation - Pixelwise Entropy (Weighted),,,,,0.2,0.2000002,624.1666666666666,0.01,0.2329031549093606,0.3906724910606723,0.2020277485882656,624.1666666666666
15,0.29590836965934,0.5901021235759474,0.19790826931829997,368.53333333333336,0.1362962674652526,0.10407197315010389,0.1983252261478068,63.86666666666667,0.12830391484667938,0.09767068677965525,0.1880704365079365,63.96666666666667,0.14225702806261165,0.10683215224759872,0.21358300264550265,63.833333333333336,0.13628707693368203,0.10255555392727786,0.204265873015873,63.96666666666667,0.19920244916726076,0.16781053139351315,0.2002464979361166,0.20043056152708383,624.1666666666666,Weighted Mean - 3x3 Conv Entropy,,,,,0.2,0.2000002,624.1666666666666,0.01,0.23033318967349897,0.3905163298004389,0.19920244916726076,624.1666666666666
16,0.29487411684528736,0.585872509325954,0.19754668957358806,368.53333333333336,0.13630179271379853,0.10419070902007777,0.19782092720600783,63.86666666666667,0.12784430649618403,0.09740049537078924,0.18703703703703703,63.96666666666667,0.13790880159261168,0.10345478402779948,0.20731646825396824,63.833333333333336,0.14320773814455456,0.1078854824801343,0.21416997354497355,63.96666666666667,0.1992021938571803,0.1680273511584872,0.19976079604495092,0.20077821912311497,624.1666666666666,Weighted Mean - 5x5 Conv Entropy,,,,,0.2,0.2000002,624.1666666666666,0.01,0.22993897957769543,0.3882055112469605,0.1992021938571803,624.1666666666666
17,0.29274839422207466,0.5815913179899106,0.19618848486835264,368.53333333333336,0.1333689215003665,0.10195865051554705,0.1936121245093019,63.86666666666667,0.12687019284940546,0.09669274385092326,0.18548280423280422,63.96666666666667,0.1353296775260909,0.10187588200827674,0.20214120370370373,63.833333333333336,0.13900836565145766,0.10443993834762769,0.2089616402116402,63.96666666666667,0.19674406843306222,0.16546511034987907,0.19731170654245703,0.1972772515051605,624.1666666666666,Weighted Mean - Mean Entropy,,,,,0.2,0.2000002,624.1666666666666,0.01,0.22758788459701593,0.3848595839220187,0.19674406843306222,624.1666666666666
18,0.2987648437743215,0.5891789990779581,0.20070862528239633,368.53333333333336,0.13908247300287244,0.10577137494576533,0.20401252346816862,63.86666666666667,0.1297834134358241,0.09937085497433133,0.1881035052910053,63.96666666666667,0.14234971289279016,0.1069683801230076,0.21359126984126986,63.833333333333336,0.14060796114184332,0.10599035679652417,0.21000330687830687,63.96666666666667,0.2020275768236244,0.17011768084953033,0.20145599318351734,0.20328384615222939,624.1666666666666,Weighted Mean - Pixelwise Entropy,,,,,0.2,0.2000002,624.1666666666666,0.01,0.232906156217679,0.39068331400990625,0.2020275768236244,624.1666666666666
19,0.981825552296808,0.993027919701489,0.9709178444113646,325.8333333333333,0.9539717303610602,0.936738380935315,0.9725646266421385,56.8,0.9533545632644269,0.9403533497507833,0.9673359457241798,56.4,0.9528083123356647,0.9370742000931312,0.9699208813514847,56.766666666666666,0.9556451865130087,0.9458097066395876,0.9664509122891871,56.63333333333333,0.9701808825159304,0.9595210689541938,0.9506007114240613,0.9694380420836711,552.4333333333333,Majority Voting,,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.970392546460107,0.9712570443700229,0.9701808825159304,552.4333333333333
