,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,mu_1_unbalanced,mu_2_unbalanced,mu_balanced,unbalanced_agents,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Weighted Mean - Mean Entropy,,,,,0.75,0.4,0.9,4,0.0,0.0,0.0,225.0
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Weighted Mean - Pixelwise Entropy,,,,,0.75,0.4,0.9,4,0.0,0.0,0.0,225.0
363,0.0,0.0,0.0,0.0,0.6333333333333333,0.6333333333333333,0.6333333333333333,225.0,0.0,0.31666666666666665,0.31666666666666665,0.31666666666666665,225.0,Majority Voting,1.0,1.0,1.0,225.0,0.75,0.5,0.9,4,0.6333333333333333,0.6333333333333333,0.6333333333333333,225.0
364,0.0,0.0,0.0,0.0,1.0,1.0,1.0,225.0,,0.5,0.5,0.5,225.0,Maximum Proposal,1.0,1.0,1.0,225.0,0.75,0.5,0.9,4,1.0,1.0,1.0,225.0
365,0.0,0.0,0.0,0.0,1.0,1.0,1.0,225.0,,0.5,0.5,0.5,225.0,Mean Proposal,1.0,1.0,1.0,225.0,0.75,0.5,0.9,4,1.0,1.0,1.0,225.0
366,0.0,0.0,0.0,0.0,1.0,1.0,1.0,225.0,,0.5,0.5,0.5,225.0,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,225.0,0.75,0.5,0.9,4,1.0,1.0,1.0,225.0
367,0.0,0.0,0.0,0.0,1.0,1.0,1.0,225.0,,0.5,0.5,0.5,225.0,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,225.0,0.75,0.5,0.9,4,1.0,1.0,1.0,225.0
368,0.0,0.0,0.0,0.0,1.0,1.0,1.0,225.0,,0.5,0.5,0.5,225.0,Negotiation - Mean Entropy,1.0,1.0,1.0,225.0,0.75,0.5,0.9,4,1.0,1.0,1.0,225.0
369,0.0,0.0,0.0,0.0,1.0,1.0,1.0,225.0,,0.5,0.5,0.5,225.0,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,225.0,0.75,0.5,0.9,4,1.0,1.0,1.0,225.0
370,0.0,0.0,0.0,0.0,0.9839930800573629,1.0,0.9715555555555556,225.0,0.9051851851851852,0.49199654002868143,0.5,0.4857777777777778,225.0,Weighted Mean - 3x3 Conv Entropy,1.0,1.0,1.0,225.0,0.75,0.5,0.9,4,0.9839930800573629,1.0,0.9715555555555556,225.0
371,0.0,0.0,0.0,0.0,0.970797525131953,1.0,0.9484444444444444,225.0,0.8453333333333333,0.4853987625659765,0.5,0.4742222222222222,225.0,Weighted Mean - 5x5 Conv Entropy,1.0,1.0,1.0,225.0,0.75,0.5,0.9,4,0.970797525131953,1.0,0.9484444444444444,225.0
372,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,225.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,225.0,Weighted Mean - Mean Entropy,1.0,1.0,1.0,225.0,0.75,0.5,0.9,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,225.0
373,0.0,0.0,0.0,0.0,1.0,1.0,1.0,225.0,,0.5,0.5,0.5,225.0,Weighted Mean - Pixelwise Entropy,1.0,1.0,1.0,225.0,0.75,0.5,0.9,4,1.0,1.0,1.0,225.0
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Majority Voting,,,,,0.9,0.4,0.9,4,0.0,0.0,0.0,225.0
