,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,mu_1_unbalanced,mu_2_unbalanced,mu_balanced,non_consensus_px,std,unbalanced_agents,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,325.0,Majority Voting,,,,,0.6,0.4,0.6,325.0,0.01,2,0.0,0.0,0.0,325.0
1,0.0,0.0,0.0,0.0,0.5011074216982392,1.0,0.33497435897435895,325.0,0.33497435897435895,0.2505537108491196,0.5,0.16748717948717948,325.0,Maximum Proposal,,,,,0.6,0.4,0.6,325.0,0.01,2,0.5011074216982392,1.0,0.33497435897435895,325.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,325.0,Mean Proposal,,,,,0.6,0.4,0.6,325.0,0.01,2,0.0,0.0,0.0,325.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,325.0,Negotiation - 3x3 Conv Entropy,,,,,0.6,0.4,0.6,325.0,0.01,2,0.0,0.0,0.0,325.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,325.0,Negotiation - 3x3 Conv Entropy (Mean-Weighted),,,,,0.6,0.4,0.6,325.0,0.01,2,0.0,0.0,0.0,325.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,325.0,Negotiation - 3x3 Conv Entropy (Weighted),,,,,0.6,0.4,0.6,325.0,0.01,2,0.0,0.0,0.0,325.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,325.0,Negotiation - 5x5 Conv Entropy,,,,,0.6,0.4,0.6,325.0,0.01,2,0.0,0.0,0.0,325.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,325.0,Negotiation - 5x5 Conv Entropy (Mean-Weighted),,,,,0.6,0.4,0.6,325.0,0.01,2,0.0,0.0,0.0,325.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,325.0,Negotiation - 5x5 Conv Entropy (Weighted),,,,,0.6,0.4,0.6,325.0,0.01,2,0.0,0.0,0.0,325.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,325.0,Negotiation - Mean Entropy,,,,,0.6,0.4,0.6,325.0,0.01,2,0.0,0.0,0.0,325.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,325.0,Negotiation - Mean Entropy (Mean-Weighted),,,,,0.6,0.4,0.6,325.0,0.01,2,0.0,0.0,0.0,325.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,325.0,Negotiation - Mean Entropy (Weighted),,,,,0.6,0.4,0.6,325.0,0.01,2,0.0,0.0,0.0,325.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,325.0,Negotiation - Pixelwise Entropy,,,,,0.6,0.4,0.6,325.0,0.01,2,0.0,0.0,0.0,325.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,325.0,Negotiation - Pixelwise Entropy (Mean-Weighted),,,,,0.6,0.4,0.6,325.0,0.01,2,0.0,0.0,0.0,325.0
14,0.0,0.0,0.0,0.0,0.005706027737874912,0.5666666666666667,0.0028717948717948715,325.0,0.0028717948717948715,0.002853013868937456,0.2833333333333333,0.0014358974358974358,325.0,Negotiation - Pixelwise Entropy (Weighted),,,,,0.6,0.4,0.6,325.0,0.01,2,0.005706027737874912,0.5666666666666667,0.0028717948717948715,325.0
